學年度,階段,學號,宿舍,房號
101,第一志願,0012028,十三宿,426
101,第一志願, 0012118,十三宿,426
101,第一志願, 0012119,十三宿,426
101,第一志願, 0012130,十三宿,426
101,第一志願,0011025,十三宿,501
101,第一志願, 0011029,十三宿,501
101,第一志願, 0011077,十三宿,501
101,第一志願, 0011096,十三宿,501
101,第一志願,9817241,十三宿,502
101,第一志願, 9921015,十三宿,502
101,第一志願, 9921029,十三宿,502
101,第一志願, 9921120,十三宿,502
101,第一志願,0011528,十三宿,506
101,第一志願, 0011532,十三宿,506
101,第一志願, 0011538,十三宿,506
101,第一志願, 0011552,十三宿,506
101,第一志願,0013107,十三宿,507
101,第一志願, 0013145,十三宿,507
101,第一志願, 0013148,十三宿,507
101,第一志願, 0013151,十三宿,507
101,第一志願,0011024,十三宿,508
101,第一志願, 0011093,十三宿,508
101,第一志願, 0013116,十三宿,508
101,第一志願, 0013146,十三宿,508
101,第一志願,0011016,十三宿,509
101,第一志願, 0011017,十三宿,509
101,第一志願, 0011030,十三宿,509
101,第一志願, 0011057,十三宿,509
101,第一志願,9814014,十三宿,510
101,第一志願, 9814016,十三宿,510
101,第一志願, 9844009,十三宿,510
101,第一志願, 9844024,十三宿,510
101,第一志願,0010747,十三宿,518
101,第一志願, 0010788,十三宿,518
101,第一志願, 0010858,十三宿,518
101,第一志願, 9923028,十三宿,518
101,第一志願,9810006,十三宿,519
101,第一志願, 9810015,十三宿,519
101,第一志願, 9810025,十三宿,519
101,第一志願, 9810029,十三宿,519
101,第一志願,0016050,十三宿,522
101,第一志願, 0016099,十三宿,522
101,第一志願, 0016308,十三宿,522
101,第一志願, 0016332,十三宿,522
101,第一志願,9818008,十三宿,523
101,第一志願, 9818022,十三宿,523
101,第一志願, 9818024,十三宿,523
101,第一志願, 9818039,十三宿,523
101,第一志願,0012214,十三宿,524
101,第一志願, 0012237,十三宿,524
101,第一志願, 0013106,十三宿,524
101,第一志願, 0013121,十三宿,524
101,第一志願,0010704,十三宿,601
101,第一志願, 0010761,十三宿,601
101,第一志願, 0010854,十三宿,601
101,第一志願, 0010866,十三宿,601
101,第一志願,9917015,十三宿,602
101,第一志願, 9917105,十三宿,602
101,第一志願, 9917162,十三宿,602
101,第一志願, 9917264,十三宿,602
101,第一志願,9818017,十三宿,605
101,第一志願, 9818025,十三宿,605
101,第一志願, 9818038,十三宿,605
101,第一志願, 9818044,十三宿,605
101,第一志願,0011530,十三宿,609
101,第一志願, 0011543,十三宿,609
101,第一志願, 0011546,十三宿,609
101,第一志願, 0011547,十三宿,609
101,第一志願,0013306,十三宿,610
101,第一志願, 0013307,十三宿,610
101,第一志願, 0013320,十三宿,610
101,第一志願, 0013362,十三宿,610
101,第一志願,0010139,十三宿,611
101,第一志願, 0010153,十三宿,611
101,第一志願, 0010160,十三宿,611
101,第一志願, 0010188,十三宿,611
101,第一志願,0011210,十三宿,613
101,第一志願, 0011242,十三宿,613
101,第一志願, 0011269,十三宿,613
101,第一志願, 0011276,十三宿,613
101,第一志願,0012020,十三宿,614
101,第一志願, 0012025,十三宿,614
101,第一志願, 0012102,十三宿,614
101,第一志願, 0012108,十三宿,614
101,第一志願,0013412,十三宿,615
101,第一志願, 9933018,十三宿,615
101,第一志願, 9933035,十三宿,615
101,第一志願, 9944008,十三宿,615
101,第一志願,0010101,十三宿,619
101,第一志願, 0010112,十三宿,619
101,第一志願, 0010122,十三宿,619
101,第一志願, 0010131,十三宿,619
101,第一志願,0010706,十三宿,621
101,第一志願, 0010732,十三宿,621
101,第一志願, 0010770,十三宿,621
101,第一志願, 0010784,十三宿,621
101,第一志願,0011008,十三宿,622
101,第一志願, 0011009,十三宿,622
101,第一志願, 0011074,十三宿,622
101,第一志願, 0011075,十三宿,622
101,第一志願,0010718,十三宿,623
101,第一志願, 0010778,十三宿,623
101,第一志願, 0010782,十三宿,623
101,第一志願, 0010820,十三宿,623
101,第一志願,0016015,十三宿,624
101,第一志願, 0016029,十三宿,624
101,第一志願, 0016225,十三宿,624
101,第一志願, 0016303,十三宿,624
101,第一志願,0010875,十三宿,625
101,第一志願, 0011298,十三宿,625
101,第一志願, 0016247,十三宿,625
101,第一志願, 0016337,十三宿,625
101,第一志願,0011055,十三宿,702
101,第一志願, 0011069,十三宿,702
101,第一志願, 0011082,十三宿,702
101,第一志願, 0011098,十三宿,702
101,第一志願,0010108,十三宿,703
101,第一志願, 0010115,十三宿,703
101,第一志願, 0010124,十三宿,703
101,第一志願, 0010156,十三宿,703
101,第一志願,0010001,十三宿,706
101,第一志願, 0010019,十三宿,706
101,第一志願, 0013348,十三宿,706
101,第一志願, 0015348,十三宿,706
101,第一志願,9823006,十三宿,707
101,第一志願, 9944020,十三宿,707
101,第一志願, 9944021,十三宿,707
101,第一志願, 9944024,十三宿,707
101,第一志願,0016251,十三宿,708
101,第一志願, 0016252,十三宿,708
101,第一志願, 9823062,十三宿,708
101,第一志願, 9917019,十三宿,708
101,第一志願,0016006,十三宿,709
101,第一志願, 9817035,十三宿,709
101,第一志願, 9817168,十三宿,709
101,第一志願, 9817183,十三宿,709
101,第一志願,0010723,十三宿,710
101,第一志願, 0010787,十三宿,710
101,第一志願, 0010852,十三宿,710
101,第一志願, 0016311,十三宿,710
101,第一志願,0010722,十三宿,711
101,第一志願, 0010757,十三宿,711
101,第一志願, 0010762,十三宿,711
101,第一志願, 0010811,十三宿,711
101,第一志願,9831002,十三宿,713
101,第一志願, 9831018,十三宿,713
101,第一志願, 9831044,十三宿,713
101,第一志願, 9931014,十三宿,713
101,第一志願,0011509,十三宿,714
101,第一志願, 0011515,十三宿,714
101,第一志願, 0011533,十三宿,714
101,第一志願, 0011553,十三宿,714
101,第一志願,0016057,十三宿,717
101,第一志願, 0016069,十三宿,717
101,第一志願, 0016223,十三宿,717
101,第一志願, 0016315,十三宿,717
101,第一志願,0017002,十三宿,723
101,第一志願, 0017005,十三宿,723
101,第一志願, 0017018,十三宿,723
101,第一志願, 9928057,十三宿,723
101,第一志願,0012005,十三宿,724
101,第一志願, 0012023,十三宿,724
101,第一志願, 0012126,十三宿,724
101,第一志願, 0012133,十三宿,724
101,第一志願,0016236,十三宿,726
101,第一志願, 0016243,十三宿,726
101,第一志願, 0016320,十三宿,726
101,第一志願, 0016327,十三宿,726
101,第一志願,9816021,十三宿,802
101,第一志願, 9816061,十三宿,802
101,第一志願, 9816072,十三宿,802
101,第一志願, 9816075,十三宿,802
101,第一志願,0011021,十三宿,805
101,第一志願, 0011023,十三宿,805
101,第一志願, 0011027,十三宿,805
101,第一志願, 0011083,十三宿,805
101,第一志願,9818003,十三宿,806
101,第一志願, 9818031,十三宿,806
101,第一志願, 9818037,十三宿,806
101,第一志願, 9818052,十三宿,806
101,第一志願,0010742,十三宿,808
101,第一志願, 0010749,十三宿,808
101,第一志願, 0010847,十三宿,808
101,第一志願, 0010849,十三宿,808
101,第一志願,0010138,十三宿,809
101,第一志願, 0010165,十三宿,809
101,第一志願, 0010184,十三宿,809
101,第一志願, 0010187,十三宿,809
101,第一志願,0010721,十三宿,811
101,第一志願, 0010777,十三宿,811
101,第一志願, 0010805,十三宿,811
101,第一志願, 0010853,十三宿,811
101,第一志願,0013203,十三宿,813
101,第一志願, 0013239,十三宿,813
101,第一志願, 0013246,十三宿,813
101,第一志願, 0013248,十三宿,813
101,第一志願,0010841,十三宿,816
101,第一志願, 0011004,十三宿,816
101,第一志願, 0016100,十三宿,816
101,第一志願, 0017041,十三宿,816
101,第一志願,0013201,十三宿,822
101,第一志願, 0013205,十三宿,822
101,第一志願, 0013242,十三宿,822
101,第一志願, 0013247,十三宿,822
101,第一志願,0010114,十三宿,904
101,第一志願, 0010121,十三宿,904
101,第一志願, 0010130,十三宿,904
101,第一志願, 0010175,十三宿,904
101,第一志願,0016097,十三宿,905
101,第一志願, 0016210,十三宿,905
101,第一志願, 0016241,十三宿,905
101,第一志願, 0016335,十三宿,905
101,第一志願,0013111,十三宿,909
101,第一志願, 0013112,十三宿,909
101,第一志願, 0013142,十三宿,909
101,第一志願, 0013147,十三宿,909
101,第一志願,0011032,十三宿,911
101,第一志願, 0011037,十三宿,911
101,第一志願, 0011076,十三宿,911
101,第一志願, 0011104,十三宿,911
101,第一志願,0010134,十三宿,912
101,第一志願, 0010136,十三宿,912
101,第一志願, 0010171,十三宿,912
101,第一志願, 0010185,十三宿,912
101,第二志願,0016081,七宿舍,328
101,第二志願, 0016202,七宿舍,328
101,第二志願, 0016220,七宿舍,328
101,第二志願, 0016229,七宿舍,328
101,第二志願,9817064,七宿舍,332
101,第二志願, 9817144,七宿舍,332
101,第二志願, 9824014,七宿舍,332
101,第二志願, 9824017,七宿舍,332
101,第二志願,0010102,七宿舍,333
101,第二志願, 0010157,七宿舍,333
101,第二志願, 0010164,七宿舍,333
101,第二志願, 0010167,七宿舍,333
101,第二志願,0010105,七宿舍,337
101,第二志願, 0010106,七宿舍,337
101,第二志願, 0010113,七宿舍,337
101,第二志願, 0010166,七宿舍,337
101,第二志願,0011022,七宿舍,338
101,第二志願, 0011046,七宿舍,338
101,第二志願, 0011089,七宿舍,338
101,第二志願, 0011092,七宿舍,338
101,第二志願,0013226,八宿舍,135
101,第二志願, 0013237,八宿舍,135
101,第二志願, 0013241,八宿舍,135
101,第二志願, 0015408,八宿舍,135
101,第二志願,0012508,八宿舍,136
101,第二志願, 0012544,八宿舍,136
101,第二志願, 0012553,八宿舍,136
101,第二志願, 0012554,八宿舍,136
101,第二志願,9923194,八宿舍,137
101,第二志願, 9923197,八宿舍,137
101,第二志願, 9932054,八宿舍,137
101,第二志願, 9932055,八宿舍,137
101,第二志願,0016004,八宿舍,202
101,第二志願, 0016317,八宿舍,202
101,第二志願, 0016325,八宿舍,202
101,第二志願, 0016330,八宿舍,202
101,第二志願,9822003,八宿舍,207
101,第二志願, 9822005,八宿舍,207
101,第二志願, 9822011,八宿舍,207
101,第二志願, 9822044,八宿舍,207
101,第二志願,0010734,八宿舍,208
101,第二志願, 0010736,八宿舍,208
101,第二志願, 0010798,八宿舍,208
101,第二志願, 0010808,八宿舍,208
101,第二志願,0010148,八宿舍,212
101,第二志願, 0010149,八宿舍,212
101,第二志願, 0010176,八宿舍,212
101,第二志願, 0010183,八宿舍,212
101,第三志願,0012213,八宿舍,214
101,第三志願, 0012224,八宿舍,214
101,第三志願, 0012236,八宿舍,214
101,第三志願, 0012242,八宿舍,214
101,第三志願,0016079,八宿舍,217
101,第三志願, 0016087,八宿舍,217
101,第三志願, 0016238,八宿舍,217
101,第三志願, 0016338,八宿舍,217
101,第三志願,9808019,八宿舍,218
101,第三志願, 9808020,八宿舍,218
101,第三志願, 9832001,八宿舍,218
101,第三志願, 9832056,八宿舍,218
101,第三志願,0016044,八宿舍,219
101,第三志願, 0016214,八宿舍,219
101,第三志願, 0016231,八宿舍,219
101,第三志願, 9917096,八宿舍,219
101,第三志願,0012002,八宿舍,220
101,第三志願, 0012010,八宿舍,220
101,第三志願, 0012111,八宿舍,220
101,第三志願, 0012128,八宿舍,220
101,第三志願,0010848,八宿舍,221
101,第三志願, 0011063,八宿舍,221
101,第三志願, 0016086,八宿舍,221
101,第三志願, 0016326,八宿舍,221
101,第三志願,0016018,八宿舍,223
101,第三志願, 0016021,八宿舍,223
101,第三志願, 0016032,八宿舍,223
101,第三志願, 0016203,八宿舍,223
101,第三志願,0013327,八宿舍,224
101,第三志願, 9817207,八宿舍,224
101,第三志願, 9823119,八宿舍,224
101,第三志願, 9823195,八宿舍,224
101,第三志願,0010872,八宿舍,225
101,第三志願, 0010873,八宿舍,225
101,第三志願, 0016107,八宿舍,225
101,第三志願, 9931052,八宿舍,225
101,第三志願,0012016,八宿舍,227
101,第三志願, 0012104,八宿舍,227
101,第三志願, 0012114,八宿舍,227
101,第三志願, 0012122,八宿舍,227
101,第三志願,0011260,八宿舍,228
101,第三志願, 0011261,八宿舍,228
101,第三志願, 0011272,八宿舍,228
101,第三志願, 0011274,八宿舍,228
101,第三志願,0010843,八宿舍,230
101,第三志願, 0012229,八宿舍,230
101,第三志願, 0012235,八宿舍,230
101,第三志願, 0012254,八宿舍,230
101,第四志願,9810004,八宿舍,235
101,第四志願, 9910007,八宿舍,235
101,第四志願, 9910021,八宿舍,235
101,第四志願, 9910024,八宿舍,235
101,第四志願,9916003,八宿舍,236
101,第四志願, 9916046,八宿舍,236
101,第四志願, 9916064,八宿舍,236
101,第四志願, 9916065,八宿舍,236
101,第四志願,0016027,八宿舍,237
101,第四志願, 0016040,八宿舍,237
101,第四志願, 0016059,八宿舍,237
101,第四志願, 0016242,八宿舍,237
101,第四志願,9817015,八宿舍,238
101,第四志願, 9817075,八宿舍,238
101,第四志願, 9817177,八宿舍,238
101,第四志願, 9817194,八宿舍,238
101,第四志願,0010763,八宿舍,239
101,第四志願, 0010795,八宿舍,239
101,第四志願, 0010867,八宿舍,239
101,第四志願, 0010868,八宿舍,239
101,第四志願,0010186,八宿舍,240
101,第四志願, 0015429,八宿舍,240
101,第四志願, 0015433,八宿舍,240
101,第四志願, 0015436,八宿舍,240
101,第一志願,9914005,八宿舍,241
101,第一志願, 9914038,八宿舍,241
101,第一志願, 9914099,八宿舍,241
101,第一志願,0013234,八宿舍,301
101,第一志願, 0013236,八宿舍,301
101,第一志願, 0013253,八宿舍,301
101,第一志願,9917034,八宿舍,302
101,第一志願, 9917065,八宿舍,302
101,第一志願, 9917098,八宿舍,302
101,第一志願,9817017,八宿舍,303
101,第一志願, 9817018,八宿舍,303
101,第一志願, 9817142,八宿舍,303
101,第一志願,9923018,八宿舍,305
101,第一志願, 9923029,八宿舍,305
101,第一志願, 9923137,八宿舍,305
101,第一志願,0011601,八宿舍,306
101,第一志願, 0011615,八宿舍,306
101,第一志願, 0011616,八宿舍,306
101,第一志願,9828012,八宿舍,307
101,第一志願, 9828022,八宿舍,307
101,第一志願, 9828055,八宿舍,307
101,第一志願,9923033,八宿舍,310
101,第一志願, 9923061,八宿舍,310
101,第一志願, 9923113,八宿舍,310
101,第一志願,9833004,八宿舍,312
101,第一志願, 9921041,八宿舍,312
101,第一志願, 9932041,八宿舍,312
101,第一志願,0013330,八宿舍,313
101,第一志願, 0013340,八宿舍,313
101,第一志願, 0013353,八宿舍,313
101,第一志願,9832033,八宿舍,314
101,第一志願, 9832037,八宿舍,314
101,第一志願, 9832048,八宿舍,314
101,第一志願,0011013,八宿舍,318
101,第一志願, 0011018,八宿舍,318
101,第一志願, 0011036,八宿舍,318
101,第一志願,9828007,八宿舍,320
101,第一志願, 9828035,八宿舍,320
101,第一志願, 9828050,八宿舍,320
101,第二志願,9817028,八宿舍,322
101,第二志願, 9817196,八宿舍,322
101,第二志願, 9817248,八宿舍,322
101,第二志願,9914060,八宿舍,324
101,第二志願, 9914062,八宿舍,324
101,第二志願, 9914081,八宿舍,324
101,第二志願,9716112,八宿舍,325
101,第二志願, 9817067,八宿舍,325
101,第二志願, 9823108,八宿舍,325
101,第二志願,9928018,八宿舍,326
101,第二志願, 9928035,八宿舍,326
101,第二志願, 9928042,八宿舍,326
101,第二志願,9917002,八宿舍,327
101,第二志願, 9917043,八宿舍,327
101,第二志願, 9917255,八宿舍,327
101,第二志願,9816035,八宿舍,328
101,第二志願, 9816074,八宿舍,328
101,第二志願, 9816082,八宿舍,328
101,第二志願,9925014,八宿舍,329
101,第二志願, 9925027,八宿舍,329
101,第二志願, 9925051,八宿舍,329
101,第二志願,9917128,八宿舍,330
101,第二志願, 9917172,八宿舍,330
101,第二志願, 9917260,八宿舍,330
101,第二志願,9817053,八宿舍,331
101,第二志願, 9817093,八宿舍,331
101,第二志願, 9817269,八宿舍,331
101,第二志願,9914008,八宿舍,334
101,第二志願, 9914096,八宿舍,334
101,第二志願, 9914100,八宿舍,334
101,第二志願,9911008,八宿舍,335
101,第二志願, 9911072,八宿舍,335
101,第二志願, 9911078,八宿舍,335
101,第二志願,0011208,八宿舍,336
101,第二志願, 0011268,八宿舍,336
101,第二志願, 0011282,八宿舍,336
101,第二志願,9914020,八宿舍,340
101,第二志願, 9914039,八宿舍,340
101,第二志願, 9914078,八宿舍,340
101,第二志願,9811029,八宿舍,341
101,第二志願, 9811036,八宿舍,341
101,第二志願, 9811080,八宿舍,341
101,第二志願,0011214,八宿舍,402
101,第二志願, 0011265,八宿舍,402
101,第二志願, 0011270,八宿舍,402
101,第二志願,0013355,八宿舍,403
101,第二志願, 0013361,八宿舍,403
101,第二志願, 0013363,八宿舍,403
101,第二志願,9923005,八宿舍,404
101,第二志願, 9923032,八宿舍,404
101,第二志願, 9923077,八宿舍,404
101,第二志願,0011223,八宿舍,405
101,第二志願, 0011227,八宿舍,405
101,第二志願, 0011262,八宿舍,405
101,第二志願,9914004,八宿舍,406
101,第二志願, 9914054,八宿舍,406
101,第二志願, 9914070,八宿舍,406
101,第二志願,9923026,八宿舍,407
101,第二志願, 9923076,八宿舍,407
101,第二志願, 9923088,八宿舍,407
101,第二志願,9810022,八宿舍,409
101,第二志願, 9853039,八宿舍,409
101,第二志願, 9853046,八宿舍,409
101,第二志願,9925019,八宿舍,411
101,第二志願, 9925031,八宿舍,411
101,第二志願, 9925039,八宿舍,411
101,第二志願,0013302,八宿舍,412
101,第二志願, 0013314,八宿舍,412
101,第二志願, 0013328,八宿舍,412
101,第三志願,9810018,八宿舍,413
101,第三志願, 9810028,八宿舍,413
101,第三志願, 9811087,八宿舍,413
101,第三志願,0012026,八宿舍,414
101,第三志願, 0012101,八宿舍,414
101,第三志願, 0012117,八宿舍,414
101,第三志願,9911010,八宿舍,416
101,第三志願, 9911018,八宿舍,416
101,第三志願, 9911050,八宿舍,416
101,第三志願,9928024,八宿舍,418
101,第三志願, 9928025,八宿舍,418
101,第三志願, 9928032,八宿舍,418
101,第三志願,9822025,八宿舍,419
101,第三志願, 9922025,八宿舍,419
101,第三志願, 9922026,八宿舍,419
101,第三志願,9854001,八宿舍,422
101,第三志願, 9854014,八宿舍,422
101,第三志願, 9854034,八宿舍,422
101,第三志願,9817150,八宿舍,424
101,第三志願, 9817186,八宿舍,424
101,第三志願, 9817260,八宿舍,424
101,第三志願,9817124,八宿舍,425
101,第三志願, 9817146,八宿舍,425
101,第三志願, 9817246,八宿舍,425
101,第四志願,9922028,八宿舍,426
101,第四志願, 9922035,八宿舍,426
101,第四志願, 9922042,八宿舍,426
101,第四志願,9954014,八宿舍,428
101,第四志願, 9954021,八宿舍,428
101,第四志願, 9954032,八宿舍,428
101,第四志願,0015428,八宿舍,429
101,第四志願, 0015430,八宿舍,429
101,第四志願, 0015435,八宿舍,429
101,第四志願, 0015437(Ｘ),八宿舍,429
101,第四志願,9916105,八宿舍,430
101,第四志願, 9916108(Ｘ),八宿舍,430
101,第四志願, 9916109,八宿舍,430
101,第四志願, 9916110,八宿舍,430
101,第四志願,0016023,八宿舍,431
101,第四志願, 0016084,八宿舍,431
101,第四志願, 0016209,八宿舍,431
101,第一志願,9817199,八宿舍,432
101,第一志願, 9823099,八宿舍,432
101,第一志願,9923031,八宿舍,432
101,第一志願, 9923087,八宿舍,432
101,第二志願,9923188,八宿舍,434
101,第二志願, 9923198,八宿舍,434
101,第二志願,9753037,八宿舍,434
101,第二志願, 9928020,八宿舍,434
101,第二志願,9923006,八宿舍,435
101,第二志願, 9923070,八宿舍,435
101,第二志願,9923189,八宿舍,435
101,第二志願, 9923191,八宿舍,435
101,第三志願,9817076,八宿舍,436
101,第三志願, 9817081,八宿舍,436
101,第三志願,9854005,八宿舍,436
101,第三志願, 9854040,八宿舍,436
101,第三志願,0011213,八宿舍,437
101,第三志願, 0011293,八宿舍,437
101,第四志願,9917046,八宿舍,437
101,第四志願, 9917063,八宿舍,437
101,第一志願,9823133,八宿舍,241
101,第一志願,9831022,八宿舍,301
101,第一志願,9917254,八宿舍,302
101,第一志願,9832006,八宿舍,303
101,第一志願,9853029,八宿舍,305
101,第二志願,9716108,八宿舍,306
101,第二志願,0012031,八宿舍,307
101,第二志願,9917029,八宿舍,310
101,第二志願,9817165,八宿舍,312
101,第二志願,0012517,八宿舍,313
101,第二志願,0012549,八宿舍,314
101,第二志願,0010180,八宿舍,318
101,第二志願,9825017,八宿舍,320
101,第二志願,9917052,八宿舍,322
101,第二志願,9923091,八宿舍,324
101,第二志願,0010128,八宿舍,325
101,第二志願,9816114,八宿舍,326
101,第二志願,0015321,八宿舍,327
101,第二志願,0011535,八宿舍,328
101,第二志願,9823020,八宿舍,329
101,第三志願,0016090,八宿舍,330
101,第三志願,0013209,八宿舍,331
101,第三志願,9825042,八宿舍,334
101,第三志願,0016036,八宿舍,335
101,第三志願,0015438,八宿舍,336
101,第三志願,0010141,八宿舍,340
101,第三志願,9908005,八宿舍,341
101,第三志願,9916040,八宿舍,402
101,第三志願,9717247,八宿舍,403
101,第三志願,0011618,八宿舍,404
101,第三志願,9818019,八宿舍,405
101,第三志願,9928040,八宿舍,406
101,第四志願,9814111,八宿舍,407
101,第四志願,0010803,八宿舍,409
