學年度,階段,學號,宿舍,房號,是否確認
101,保留原寢,9527804,研一舍,323,
101,保留原寢,9824815,研一舍,323,
101,保留原寢,9522808,研一舍,324,
101,保留原寢,9714595,研一舍,325,
101,保留原寢,9727801,研一舍,326,
101,保留原寢,9913815,研一舍,326,
101,保留原寢,0080012,研一舍,401,
101,保留原寢,0081009,研一舍,401,
101,保留原寢,9516806,研一舍,402,
101,保留原寢,9721503,研一舍,403,
101,保留原寢,9711811,研一舍,403,
101,保留原寢,9955828,研一舍,404,
101,保留原寢,9811827,研一舍,404,
101,保留原寢,9755878,研一舍,405,
101,保留原寢,9855822,研一舍,405,
101,保留原寢,9934803,研一舍,406,
101,保留原寢,9721814,研一舍,407,
101,保留原寢,9725806,研一舍,407,
101,保留原寢,0082510,研一舍,408,
101,保留原寢,9528807,研一舍,408,
101,保留原寢,9518515,研一舍,409,
101,保留原寢,9718806,研一舍,409,
101,保留原寢,9613557,研一舍,411,
101,保留原寢,9713560,研一舍,411,
101,保留原寢,9655836,研一舍,412,
101,保留原寢,9955839,研一舍,412,
101,保留原寢,0080217,研一舍,414,
101,保留原寢,0080206,研一舍,414,
101,保留原寢,9811576,研一舍,415,
101,保留原寢,9942803,研一舍,416,
101,保留原寢,9742803,研一舍,416,
101,保留原寢,9711534,研一舍,417,
101,保留原寢,9911818,研一舍,418,
101,保留原寢,9755817,研一舍,418,
101,保留原寢,9511848,研一舍,420,
101,保留原寢,0080202,研一舍,420,
101,保留原寢,0081501,研一舍,421,
101,保留原寢,9827802,研一舍,422,
101,保留原寢,9811618,研一舍,422,
101,保留原寢,9649804,研一舍,423,
101,保留原寢,0081022,研一舍,424,
101,保留原寢,9914824,研一舍,424,
101,保留原寢,9716817,研一舍,425,
101,保留原寢,9923803,研一舍,425,
101,保留原寢,0086031,研一舍,426,
101,保留原寢,9656515,研一舍,426,
101,保留原寢,9933809,研一舍B,004,
101,保留原寢,0080528,研一舍B,004,
101,保留原寢,9918834,研一舍B,006,
101,保留原寢,9849802,研一舍B,006,
101,保留原寢,9755819,研一舍B,008,
101,保留原寢,9755833,研一舍B,008,
101,保留原寢,9852802,研一舍B,010,
101,保留原寢,9611818,研一舍B,010,
101,保留原寢,9618813,研一舍B,012,
101,保留原寢,9411565,研一舍B,012,
101,保留原寢,9813823,研一舍B,014,
101,保留原寢,9613512,研一舍B,014,
101,保留原寢,9511501,研一舍B,018,
101,保留原寢,9618833,研一舍B,020,
101,保留原寢,9811816,研一舍B,022,
101,保留原寢,9511801,研一舍B,024,
101,保留原寢,9825808,研二舍,101,
101,保留原寢,9624513,研二舍,101,
101,保留原寢,9615509,研二舍,101,
101,保留原寢,9711813,研二舍,101,
101,保留原寢,9914827,研二舍,103,
101,保留原寢,9455643,研二舍,103,
101,保留原寢,9921813,研二舍,103,
101,保留原寢,9758501,研二舍,104,
101,保留原寢,9818821,研二舍,104,
101,保留原寢,9818838,研二舍,104,
101,保留原寢,9918811,研二舍,105,
101,保留原寢,0081516,研二舍,105,
101,保留原寢,9734801,研二舍,105,
101,保留原寢,9855821,研二舍,106,
101,保留原寢,9822804,研二舍,106,
101,保留原寢,9934804,研二舍,106,
101,保留原寢,9416523,研二舍,106,
101,保留原寢,9811809,研二舍,107,
101,保留原寢,9514802,研二舍,108,
101,保留原寢,9555812,研二舍,109,
101,保留原寢,9813826,研二舍,109,
101,保留原寢,9718814,研二舍,111,
101,保留原寢,9718827,研二舍,111,
101,保留原寢,9813832,研二舍,114,
101,保留原寢,9855801,研二舍,114,
101,保留原寢,9555860,研二舍,115,
101,保留原寢,9655821,研二舍,115,
101,保留原寢,9312517,研二舍,201,
101,保留原寢,9925806,研二舍,201,
101,保留原寢,0082511,研二舍,201,
101,保留原寢,9624814,研二舍,203,
101,保留原寢,0081014,研二舍,203,
101,保留原寢,0080214,研二舍,204,
101,保留原寢,9939801,研二舍,204,
101,保留原寢,9612810,研二舍,204,
101,保留原寢,9635811,研二舍,205,
101,保留原寢,9521815,研二舍,205,
101,保留原寢,9914821,研二舍,206,
101,保留原寢,9514830,研二舍,207,
101,保留原寢,9825818,研二舍,207,
101,保留原寢,9511851,研二舍,209,
101,保留原寢,9527520,研二舍,209,
101,保留原寢,9818830,研二舍,210,
101,保留原寢,9918804,研二舍,210,
101,保留原寢,9818829,研二舍,210,
101,保留原寢,9814801,研二舍,211,
101,保留原寢,9855823,研二舍,211,
101,保留原寢,9612817,研二舍,212,
101,保留原寢,0083502,研二舍,212,
101,保留原寢,9813807,研二舍,213,
101,保留原寢,9652803,研二舍,213,
101,保留原寢,9914818,研二舍,213,
101,保留原寢,9933810,研二舍,213,
101,保留原寢,9813816,研二舍,214,
101,保留原寢,9855875,研二舍,214,
101,保留原寢,9755868,研二舍,214,
101,保留原寢,9612547,研二舍,215,
101,保留原寢,9622802,研二舍,215,
101,保留原寢,9855867,研二舍,301,
101,保留原寢,9421811,研二舍,304,
101,保留原寢,0081004,研二舍,304,
101,保留原寢,9824806,研二舍,304,
101,保留原寢,9518522,研二舍,306,
101,保留原寢,9722802,研二舍,306,
101,保留原寢,9811502,研二舍,307,
101,保留原寢,9811590,研二舍,307,
101,保留原寢,0086036,研二舍,307,
101,保留原寢,9811520,研二舍,307,
101,保留原寢,9918817,研二舍,308,
101,保留原寢,9925826,研二舍,308,
101,保留原寢,9735801,研二舍,310,
101,保留原寢,9933806,研二舍,310,
101,保留原寢,9814806,研二舍,311,
101,保留原寢,9724818,研二舍,311,
101,保留原寢,9925813,研二舍,311,
101,保留原寢,9655862,研二舍,313,
101,保留原寢,9621801,研二舍,313,
101,保留原寢,9721531,研二舍,314,
101,保留原寢,0082003,研二舍,314,
101,保留原寢,9511510,研二舍,401,
101,保留原寢,9518516,研二舍,401,
101,保留原寢,9949804,研二舍,401,
101,保留原寢,9611844,研二舍,402,
101,保留原寢,9722806,研二舍,402,
101,保留原寢,9611843,研二舍,402,
101,保留原寢,9722807,研二舍,402,
101,保留原寢,9735803,研二舍,403,
101,保留原寢,9721523,研二舍,403,
101,保留原寢,9911802,研二舍,404,
101,保留原寢,9718805,研二舍,404,
101,保留原寢,9511557,研二舍,406,
101,保留原寢,9955853,研二舍,407,
101,保留原寢,9813824,研二舍,410,
101,保留原寢,9914817,研二舍,410,
101,保留原寢,9755802,研二舍,410,
101,保留原寢,9812502,研二舍,412,
101,保留原寢,9711840,研二舍,412,
101,保留原寢,9913820,研二舍,413,
101,保留原寢,9611571,研二舍,414,
101,保留原寢,9724817,研二舍,414,
101,保留原寢,9518520,研二舍,415,
101,保留原寢,9511529,研二舍,415,
101,保留原寢,9722803,研二舍,416,
101,保留原寢,9924823,研二舍,416,
101,保留原寢,9812801,研二舍,416,
101,保留原寢,9548537,研二舍,417,
101,保留原寢,9732803,研二舍,417,
101,保留原寢,0052607,研二舍,609,
101,未保留原寢,0052618,研二舍,609,
101,保留原寢,0052620,研二舍,609,
101,未保留原寢,0052621,研二舍,609,
101,保留原寢,9849805,逸軒,105,
101,保留原寢,9935802,逸軒,105,
101,保留原寢,9927804,逸軒,300,
101,保留原寢,0088103,逸軒,301,
101,保留原寢,9551806,逸軒,302,
101,保留原寢,0087004,逸軒,302,
101,保留原寢,9713818,逸軒,303,
101,保留原寢,9714571,逸軒,304,
101,保留原寢,0081015,逸軒,305,
101,保留原寢,9751808,逸軒,305,
101,保留原寢,9724501,逸軒,306,
101,保留原寢,9613811,逸軒,307,
101,保留原寢,9730519,逸軒,401,
101,保留原寢,9951810,逸軒,401,
101,保留原寢,9828808,逸軒,403,
101,保留原寢,0081506,逸軒,403,
101,保留原寢,9614806,逸軒,405,
101,未保留原寢,0016046,女二舍,312,
101,保留原寢,9917275,女二舍,312,
101,保留原寢,9923090,女二舍,312,
101,保留原寢,9933023,女二舍,312,
101,保留原寢,9817007,女二舍,314,
101,保留原寢,9817027,女二舍,314,
101,保留原寢,9817051,女二舍,314,
101,保留原寢,9817271,女二舍,314,
101,保留原寢,9828039,女二舍,321,
101,未保留原寢,9828049,女二舍,321,
101,保留原寢,9843024,女二舍,321,
101,保留原寢,9843047,女二舍,321,
101,保留原寢,9854015,女二舍,322,
101,保留原寢,9854021,女二舍,322,
101,保留原寢,9854022,女二舍,322,
101,保留原寢,9854025,女二舍,322,
101,未保留原寢,9916004,女二舍,324,
101,保留原寢,9916006,女二舍,324,
101,未保留原寢,9916059,女二舍,324,
101,保留原寢,9916062,女二舍,324,
101,保留原寢,9932016,女二舍,332,
101,保留原寢,9932031,女二舍,332,
101,保留原寢,9932042,女二舍,332,
101,保留原寢,9932050,女二舍,332,
101,保留原寢,9818013,女二舍,334,
101,保留原寢,9853015,女二舍,334,
101,保留原寢,9853020,女二舍,334,
101,保留原寢,9853026,女二舍,334,
101,保留原寢,9916025,女二舍,335,
101,保留原寢,9916049,女二舍,335,
101,保留原寢,9917047,女二舍,361,
101,保留原寢,9917049,女二舍,361,
101,保留原寢,9917129,女二舍,361,
101,保留原寢,9917170,女二舍,361,
101,保留原寢,9818002,女二舍,362,
101,保留原寢,9818020,女二舍,362,
101,保留原寢,9818027,女二舍,362,
101,保留原寢,9818040,女二舍,362,
101,未保留原寢,9828063,女二舍,365,
101,保留原寢,9833002,女二舍,365,
101,保留原寢,9954001,女二舍,374,
101,保留原寢,9954006,女二舍,374,
101,保留原寢,9954022,女二舍,374,
101,保留原寢,9954024,女二舍,374,
101,保留原寢,9931032,女二舍,413,
101,保留原寢,9931037,女二舍,413,
101,保留原寢,9931040,女二舍,413,
101,保留原寢,9931048,女二舍,413,
101,保留原寢,9814005,女二舍,423,
101,保留原寢,9814039,女二舍,423,
101,保留原寢,9814054,女二舍,423,
101,保留原寢,9814098,女二舍,423,
101,保留原寢,9721117,女二舍,431,
101,保留原寢,9821107,女二舍,431,
101,保留原寢,9821127,女二舍,431,
101,未保留原寢,9921112,女二舍,431,
101,未保留原寢,9823012,女二舍,432,
101,保留原寢,9832002,女二舍,432,
101,保留原寢,9832043,女二舍,432,
101,未保留原寢,9933009,女二舍,432,
101,未保留原寢,9828062,女二舍,433,
101,保留原寢,9853024,女二舍,433,
101,保留原寢,9854024,女二舍,433,
101,保留原寢,9854035,女二舍,433,
101,保留原寢,9814006,女二舍,441,
101,保留原寢,9814040,女二舍,441,
101,保留原寢,9814043,女二舍,441,
101,保留原寢,9814084,女二舍,441,
101,保留原寢,9853001,女二舍,443,
101,保留原寢,9853005,女二舍,443,
101,保留原寢,9853007,女二舍,443,
101,保留原寢,9853048,女二舍,443,
101,保留原寢,9814004,女二舍,444,
101,保留原寢,9814073,女二舍,444,
101,保留原寢,9814091,女二舍,444,
101,保留原寢,9814092,女二舍,444,
101,保留原寢,9944002,女二舍,452,
101,保留原寢,9944011,女二舍,452,
101,保留原寢,9944012,女二舍,452,
101,保留原寢,9944022,女二舍,452,
101,保留原寢,9828002,女二舍,461,
101,保留原寢,9828031,女二舍,461,
101,保留原寢,9832007,女二舍,461,
101,保留原寢,9832029,女二舍,461,
101,保留原寢,9818001,女二舍,463,
101,保留原寢,9818005,女二舍,463,
101,保留原寢,9818048,女二舍,463,
101,保留原寢,9818050,女二舍,463,
101,保留原寢,9953010,女二舍,464,
101,保留原寢,9953016,女二舍,464,
101,保留原寢,9953022,女二舍,464,
101,保留原寢,9953031,女二舍,464,
101,保留原寢,9917008,女二舍,472,
101,保留原寢,9917124,女二舍,472,
101,保留原寢,9923007,女二舍,472,
101,保留原寢,9923121,女二舍,472,
101,保留原寢,9832004,女二舍,473,
101,保留原寢,9832016,女二舍,473,
101,保留原寢,9832027,女二舍,473,
101,保留原寢,9832050,女二舍,473,
101,保留原寢,9824034,女二舍,481,
101,保留原寢,9828025,女二舍,481,
101,保留原寢,9828026,女二舍,481,
101,保留原寢,9828047,女二舍,481,
101,保留原寢,9917010,女二舍,482,
101,保留原寢,9917121,女二舍,482,
101,保留原寢,9917127,女二舍,482,
101,保留原寢,9917273,女二舍,482,
101,保留原寢,9844005,女二舍,483,
101,保留原寢,9844026,女二舍,483,
101,保留原寢,9844027,女二舍,483,
101,保留原寢,9923122,女二舍,483,
101,保留原寢,9928041,女二舍,485,
101,未保留原寢,9953040,女二舍,485,
101,保留原寢,9914013,女二舍,511,
101,保留原寢,9914080,女二舍,511,
101,保留原寢,9914085,女二舍,511,
101,保留原寢,9918013,女二舍,511,
101,保留原寢,9821106,女二舍,514,
101,保留原寢,9843018,女二舍,514,
101,保留原寢,9843026,女二舍,514,
101,保留原寢,9843032,女二舍,514,
101,保留原寢,9953015,女二舍,515,
101,保留原寢,9953035,女二舍,515,
101,保留原寢,9931025,女二舍,522,
101,保留原寢,9931035,女二舍,522,
101,保留原寢,9931036,女二舍,522,
101,保留原寢,9931042,女二舍,522,
101,保留原寢,9611507,女二舍,525,
101,保留原寢,9817039,女二舍,541,
101,保留原寢,9817134,女二舍,541,
101,保留原寢,9817136,女二舍,541,
101,保留原寢,9817173,女二舍,541,
101,未保留原寢,9822009,女二舍,543,
101,保留原寢,9822016,女二舍,543,
101,保留原寢,9822023,女二舍,543,
101,保留原寢,9822036,女二舍,543,
101,保留原寢,9817121,女二舍,544,
101,保留原寢,9817135,女二舍,544,
101,保留原寢,9817137,女二舍,544,
101,保留原寢,9817176,女二舍,544,
101,保留原寢,9811032,女二舍,551,
101,保留原寢,9811039,女二舍,551,
101,保留原寢,9811045,女二舍,551,
101,保留原寢,9811060,女二舍,551,
101,保留原寢,9832008,女二舍,552,
101,保留原寢,9832010,女二舍,552,
101,保留原寢,9832030,女二舍,552,
101,保留原寢,9832047,女二舍,552,
101,保留原寢,9923035,女二舍,553,
101,保留原寢,9923037,女二舍,553,
101,保留原寢,9923047,女二舍,553,
101,保留原寢,9923059,女二舍,553,
101,保留原寢,9953002,女二舍,554,
101,保留原寢,9953018,女二舍,554,
101,保留原寢,9953032,女二舍,554,
101,保留原寢,9953038,女二舍,554,
101,保留原寢,9931023,女二舍,555,
101,保留原寢,9953014,女二舍,555,
101,保留原寢,9817002,女二舍,561,
101,保留原寢,9817030,女二舍,561,
101,保留原寢,9817043,女二舍,561,
101,保留原寢,9817055,女二舍,561,
101,保留原寢,9910003,女二舍,563,
101,保留原寢,9923008,女二舍,563,
101,保留原寢,9923043,女二舍,563,
101,保留原寢,9923099,女二舍,563,
101,保留原寢,9908017,女二舍,571,
101,保留原寢,9923012,女二舍,571,
101,保留原寢,9923034,女二舍,571,
101,保留原寢,9923067,女二舍,571,
101,保留原寢,9917004,女二舍,573,
101,保留原寢,9917137,女二舍,573,
101,保留原寢,9917145,女二舍,573,
101,保留原寢,9917267,女二舍,573,
101,保留原寢,9943026,女二舍,575,
101,保留原寢,9943035,女二舍,575,
101,保留原寢,9823039,女二舍,581,
101,保留原寢,9823160,女二舍,581,
101,保留原寢,9823185,女二舍,581,
101,未保留原寢,9823202,女二舍,581,
101,保留原寢,9922001,女二舍,582,
101,保留原寢,9922031,女二舍,582,
101,保留原寢,9922036,女二舍,582,
101,保留原寢,9922051,女二舍,582,
101,未保留原寢,9816027,女二舍,583,
101,保留原寢,9818012,女二舍,583,
101,保留原寢,9818029,女二舍,583,
101,保留原寢,9818045,女二舍,583,
101,未保留原寢,9843035,女二舍,584,
101,保留原寢,9843037,女二舍,584,
101,保留原寢,9843042,女二舍,584,
101,保留原寢,9843044,女二舍,584,
101,保留原寢,9910005,女二舍,612,
101,保留原寢,9910010,女二舍,612,
101,保留原寢,9910012,女二舍,612,
101,保留原寢,9921126,女二舍,612,
101,保留原寢,9831010,女二舍,614,
101,保留原寢,9831011,女二舍,614,
101,保留原寢,9831039,女二舍,614,
101,保留原寢,9831049,女二舍,614,
101,保留原寢,9853003,女二舍,615,
101,保留原寢,9853021,女二舍,615,
101,保留原寢,9854003,女二舍,631,
101,保留原寢,9854012,女二舍,631,
101,保留原寢,9854032,女二舍,631,
101,保留原寢,9854038,女二舍,631,
101,保留原寢,9933025,女二舍,633,
101,保留原寢,9933026,女二舍,633,
101,保留原寢,9933045,女二舍,633,
101,保留原寢,9933059,女二舍,633,
101,保留原寢,9611609,女二舍,635,
101,保留原寢,9810016,女二舍,641,
101,保留原寢,9811075,女二舍,641,
101,保留原寢,9811090,女二舍,641,
101,保留原寢,9817140,女二舍,641,
101,保留原寢,9943012,女二舍,642,
101,保留原寢,9943022,女二舍,642,
101,保留原寢,9943033,女二舍,642,
101,保留原寢,9943047,女二舍,642,
101,未保留原寢,9823044,女二舍,643,
101,保留原寢,9823085,女二舍,643,
101,保留原寢,9823145,女二舍,643,
101,保留原寢,9823190,女二舍,643,
101,保留原寢,9844001,女二舍,644,
101,保留原寢,9844002,女二舍,644,
101,保留原寢,9844010,女二舍,644,
101,未保留原寢,9953001,女二舍,644,
101,保留原寢,9833062,女二舍,652,
101,保留原寢,9844008,女二舍,652,
101,保留原寢,9844013,女二舍,652,
101,保留原寢,9844018,女二舍,652,
101,保留原寢,9923009,女二舍,654,
101,保留原寢,9923024,女二舍,654,
101,保留原寢,9923040,女二舍,654,
101,保留原寢,9923133,女二舍,654,
101,保留原寢,9731804,女二舍,655,
101,未保留原寢,9843012,女二舍,661,
101,保留原寢,9843041,女二舍,661,
101,保留原寢,9843045,女二舍,661,
101,保留原寢,9843046,女二舍,661,
101,未保留原寢,0011234,女二舍,663,
101,保留原寢,9943009,女二舍,663,
101,保留原寢,9943037,女二舍,663,
101,未保留原寢,9943045,女二舍,663,
101,未保留原寢,9816081,女二舍,664,
101,保留原寢,9816086,女二舍,664,
101,保留原寢,9853013,女二舍,664,
101,保留原寢,9853049,女二舍,664,
101,保留原寢,9921026,女二舍,671,
101,保留原寢,9921133,女二舍,671,
101,保留原寢,9923001,女二舍,671,
101,保留原寢,9953041,女二舍,671,
101,未保留原寢,9925006,女二舍,672,
101,保留原寢,9925007,女二舍,672,
101,保留原寢,9925025,女二舍,672,
101,未保留原寢,9925034,女二舍,672,
101,保留原寢,9916034,女二舍,673,
101,保留原寢,9916035,女二舍,673,
101,保留原寢,9916071,女二舍,673,
101,保留原寢,9916079,女二舍,673,
101,保留原寢,9923020,女二舍,674,
101,保留原寢,9923106,女二舍,674,
101,保留原寢,9923132,女二舍,674,
101,保留原寢,9923156,女二舍,674,
101,保留原寢,9626801,女二舍,675,
101,保留原寢,9828018,女二舍,675,
101,保留原寢,9943001,女二舍,681,
101,保留原寢,9943002,女二舍,681,
101,保留原寢,9943015,女二舍,681,
101,保留原寢,9943044,女二舍,681,
101,保留原寢,9918022,女二舍,684,
101,保留原寢,9918025,女二舍,684,
101,保留原寢,9928004,女二舍,684,
101,保留原寢,9928010,女二舍,684,
101,保留原寢,9931009,女二舍,712,
101,保留原寢,9931017,女二舍,712,
101,保留原寢,9931020,女二舍,712,
101,保留原寢,9931027,女二舍,712,
101,保留原寢,9854017,女二舍,721,
101,保留原寢,9854027,女二舍,721,
101,保留原寢,9854028,女二舍,721,
101,保留原寢,9854029,女二舍,721,
101,保留原寢,9816056,女二舍,722,
101,保留原寢,9816064,女二舍,722,
101,保留原寢,9816099,女二舍,722,
101,保留原寢,9822047,女二舍,722,
101,保留原寢,9823146,女二舍,725,
101,保留原寢,9853025,女二舍,725,
101,保留原寢,9944003,女二舍,731,
101,保留原寢,9944010,女二舍,731,未確認申請
101,保留原寢,9944015,女二舍,731,
101,保留原寢,9944028,女二舍,731,
101,保留原寢,9831001,女二舍,733,
101,保留原寢,9831008,女二舍,733,
101,保留原寢,9831015,女二舍,733,
101,保留原寢,9831051,女二舍,733,
101,保留原寢,9921017,女二舍,734,
101,保留原寢,9921106,女二舍,734,
101,保留原寢,9921119,女二舍,734,
101,保留原寢,9921122,女二舍,734,
101,保留原寢,9822052,女二舍,735,
101,未保留原寢,9922058,女二舍,735,
101,保留原寢,9944001,女二舍,741,
101,保留原寢,9944006,女二舍,741,
101,保留原寢,9944007,女二舍,741,
101,保留原寢,9944018,女二舍,741,
101,保留原寢,9822015,女二舍,742,
101,保留原寢,9822028,女二舍,742,
101,未保留原寢,9922012,女二舍,742,
101,未保留原寢,9922038,女二舍,742,
101,保留原寢,9832023,女二舍,744,
101,保留原寢,9832024,女二舍,744,
101,保留原寢,9832032,女二舍,744,
101,保留原寢,9832041,女二舍,744,
101,保留原寢,9843001,女二舍,751,
101,保留原寢,9843015,女二舍,751,
101,保留原寢,9843028,女二舍,751,
101,保留原寢,9843036,女二舍,751,
101,未保留原寢,9925032,女二舍,752,
101,保留原寢,9953025,女二舍,752,
101,保留原寢,9954003,女二舍,752,
101,保留原寢,9954015,女二舍,752,
101,保留原寢,9954012,女二舍,753,
101,保留原寢,9954013,女二舍,753,
101,保留原寢,9954016,女二舍,753,
101,保留原寢,9954031,女二舍,753,
101,保留原寢,9953019,女二舍,754,
101,保留原寢,9953026,女二舍,754,
101,保留原寢,9953034,女二舍,754,
101,保留原寢,9953050,女二舍,754,
101,保留原寢,9816116,女二舍,755,
101,保留原寢,9853050,女二舍,755,
101,保留原寢,9823050,女二舍,762,
101,保留原寢,9823080,女二舍,762,
101,保留原寢,9823124,女二舍,762,
101,保留原寢,9853009,女二舍,762,
101,保留原寢,9821009,女二舍,763,
101,保留原寢,9821012,女二舍,763,
101,保留原寢,9821017,女二舍,763,
101,保留原寢,9821033,女二舍,763,
101,未保留原寢,0010835,女二舍,764,
101,保留原寢,9823009,女二舍,764,
101,保留原寢,9823109,女二舍,764,
101,保留原寢,9844017,女二舍,764,
101,保留原寢,9555804,女二舍,765,
101,保留原寢,9411606,女二舍,765,
101,保留原寢,9928003,女二舍,771,
101,保留原寢,9928009,女二舍,771,
101,保留原寢,9928011,女二舍,771,
101,保留原寢,9928050,女二舍,771,
101,未保留原寢,9816079,女二舍,772,
101,保留原寢,9923128,女二舍,772,
101,保留原寢,9923139,女二舍,772,
101,保留原寢,9923172,女二舍,772,
101,保留原寢,9843003,女二舍,773,
101,保留原寢,9843006,女二舍,773,
101,保留原寢,9843007,女二舍,773,
101,保留原寢,9843009,女二舍,773,
101,保留原寢,9828017,女二舍,775,
101,保留原寢,9828043,女二舍,775,未確認申請
101,保留原寢,9833016,女二舍,784,
101,保留原寢,9833028,女二舍,784,
101,保留原寢,9833042,女二舍,784,
101,保留原寢,9833056,女二舍,784,
101,保留原寢,9917107,女二舍,785,
101,保留原寢,9923181,女二舍,785,
101,保留原寢,9954018,女二舍,811,
101,保留原寢,9954028,女二舍,811,
101,保留原寢,9954030,女二舍,811,
101,保留原寢,9954041,女二舍,811,
101,保留原寢,9831004,女二舍,812,
101,保留原寢,9831005,女二舍,812,
101,保留原寢,9831027,女二舍,812,
101,保留原寢,9831046,女二舍,812,
101,保留原寢,9917035,女二舍,813,
101,保留原寢,9917147,女二舍,813,
101,保留原寢,9917257,女二舍,813,
101,保留原寢,9917262,女二舍,813,
101,保留原寢,9816044,女二舍,815,
101,保留原寢,9816102,女二舍,815,
101,保留原寢,9916011,女二舍,821,
101,保留原寢,9916036,女二舍,821,
101,保留原寢,9916057,女二舍,821,
101,保留原寢,9916068,女二舍,821,
101,未保留原寢,9825028,女二舍,822,
101,保留原寢,9854009,女二舍,822,
101,保留原寢,9854026,女二舍,822,
101,保留原寢,9854030,女二舍,822,
101,保留原寢,9854013,女二舍,823,
101,保留原寢,9854016,女二舍,823,
101,保留原寢,9854018,女二舍,823,
101,保留原寢,9854033,女二舍,823,
101,保留原寢,9828003,女二舍,824,
101,保留原寢,9828004,女二舍,824,
101,保留原寢,9828033,女二舍,824,
101,保留原寢,9828045,女二舍,824,
101,保留原寢,9853051,女二舍,825,
101,保留原寢,9853052,女二舍,825,
101,保留原寢,9825011,女二舍,831,
101,保留原寢,9825034,女二舍,831,
101,保留原寢,9825041,女二舍,831,
101,保留原寢,9916067,女二舍,831,
101,保留原寢,9931007,女二舍,832,
101,保留原寢,9931018,女二舍,832,
101,保留原寢,9931030,女二舍,832,
101,保留原寢,9931043,女二舍,832,
101,保留原寢,9853004,女二舍,833,
101,保留原寢,9853014,女二舍,833,
101,保留原寢,9853022,女二舍,833,
101,保留原寢,9853035,女二舍,833,
101,未保留原寢,9931033,女二舍,834,
101,保留原寢,9931039,女二舍,834,
101,保留原寢,9931041,女二舍,834,
101,未保留原寢,9931044,女二舍,834,
101,保留原寢,9816120,女二舍,843,
101,保留原寢,9825018,女二舍,843,
101,保留原寢,9825030,女二舍,843,
101,保留原寢,9825048,女二舍,843,
101,保留原寢,9714808,女二舍,845,
101,保留原寢,9953011,女二舍,851,
101,保留原寢,9953028,女二舍,851,
101,保留原寢,9953036,女二舍,851,
101,保留原寢,9953037,女二舍,851,
101,保留原寢,9954005,女二舍,852,
101,保留原寢,9954009,女二舍,852,
101,保留原寢,9954017,女二舍,852,
101,保留原寢,9954036,女二舍,852,
101,未保留原寢,9816039,女二舍,853,
101,保留原寢,9823053,女二舍,853,
101,未保留原寢,9823104,女二舍,853,
101,保留原寢,9824036,女二舍,853,
101,保留原寢,9843019,女二舍,854,
101,保留原寢,9843021,女二舍,854,
101,保留原寢,9843025,女二舍,854,
101,保留原寢,9853027,女二舍,854,
101,保留原寢,9822022,女二舍,855,
101,未保留原寢,9822053,女二舍,855,
101,保留原寢,9844004,女二舍,861,
101,保留原寢,9844011,女二舍,861,
101,保留原寢,9844016,女二舍,861,
101,保留原寢,9844021,女二舍,861,
101,保留原寢,9843010,女二舍,862,
101,保留原寢,9843040,女二舍,862,
101,保留原寢,9843043,女二舍,862,
101,保留原寢,9843051,女二舍,862,
101,保留原寢,9953007,女二舍,863,
101,保留原寢,9953021,女二舍,863,
101,保留原寢,9953042,女二舍,863,
101,保留原寢,9953046,女二舍,863,
101,保留原寢,9916045,女二舍,864,
101,保留原寢,9944016,女二舍,864,
101,保留原寢,9944023,女二舍,864,
101,保留原寢,9944027,女二舍,864,
101,保留原寢,9455625,女二舍,865,
101,保留原寢,9816038,女二舍,865,
101,保留原寢,9931045,女二舍,871,
101,保留原寢,9932019,女二舍,871,
101,保留原寢,9932029,女二舍,871,
101,保留原寢,9932036,女二舍,871,
101,未保留原寢,9825052,女二舍,872,
101,保留原寢,9931003,女二舍,872,
101,保留原寢,9931022,女二舍,872,
101,保留原寢,9931024,女二舍,872,
101,未保留原寢,9811044,女二舍,874,
101,保留原寢,9843031,女二舍,874,
101,保留原寢,9843033,女二舍,874,
101,保留原寢,9843048,女二舍,874,
101,保留原寢,9816002,女二舍,875,
101,保留原寢,9816016,女二舍,875,
101,保留原寢,9931010,女二舍,881,
101,保留原寢,9931038,女二舍,881,
101,保留原寢,9931051,女二舍,881,
101,保留原寢,9953004,女二舍,881,
101,保留原寢,9854004,女二舍,883,
101,保留原寢,9854006,女二舍,883,
101,保留原寢,9854007,女二舍,883,
101,保留原寢,9854019,女二舍,883,
101,保留原寢,9816003,女二舍,885,
101,保留原寢,9816026,女二舍,885,
101,保留原寢,9817130,女二舍,911,
101,保留原寢,9817201,女二舍,911,
101,保留原寢,9817247,女二舍,911,
101,保留原寢,9817253,女二舍,911,
101,保留原寢,9914066,女二舍,912,
101,保留原寢,9914082,女二舍,912,
101,保留原寢,9914084,女二舍,912,
101,保留原寢,9914086,女二舍,912,
101,保留原寢,9810030,女二舍,914,
101,保留原寢,9832014,女二舍,914,
101,保留原寢,9832018,女二舍,914,
101,保留原寢,9832042,女二舍,914,
101,保留原寢,9810003,女二舍,915,
101,未保留原寢,9833036,女二舍,915,
101,保留原寢,9831029,女二舍,921,
101,保留原寢,9831034,女二舍,921,
101,保留原寢,9831035,女二舍,921,
101,保留原寢,9831041,女二舍,921,
101,未保留原寢,9811010,女二舍,923,
101,保留原寢,9917039,女二舍,923,
101,保留原寢,9917160,女二舍,923,
101,保留原寢,9917243,女二舍,923,
101,保留原寢,9833039,女二舍,924,
101,保留原寢,9833044,女二舍,924,
101,保留原寢,9843034,女二舍,924,
