學年度,階段,學號,宿舍,房號,是否確認
98,保留原寢,9622039,九宿舍,218,
98,保留原寢,9516009,九宿舍,222,
98,保留原寢,9516012,九宿舍,222,
98,保留原寢,9516021,九宿舍,222,
98,未保留原寢,9717121,九宿舍,222,
98,保留原寢,9616044,九宿舍,223,
98,保留原寢,9616093,九宿舍,223,
98,保留原寢,9617201,九宿舍,223,
98,保留原寢,9624004,九宿舍,225,
98,保留原寢,9624005,九宿舍,225,
98,未保留原寢,9624032,九宿舍,225,
98,保留原寢,9624036,九宿舍,225,
98,保留原寢,9617026,九宿舍,226,
98,未保留原寢,9617036,九宿舍,226,
98,保留原寢,9617140,九宿舍,226,
98,保留原寢,9617175,九宿舍,226,
98,保留原寢,9653010,九宿舍,228,
98,保留原寢,9653015,九宿舍,228,
98,保留原寢,9653022,九宿舍,228,
98,未保留原寢,9753011,九宿舍,228,
98,未保留原寢,9511080,九宿舍,230,
98,保留原寢,9525015,九宿舍,230,
98,保留原寢,9525020,九宿舍,230,
98,保留原寢,9525025,九宿舍,230,
98,未保留原寢,9417213,九宿舍,232,
98,保留原寢,9525002,九宿舍,232,
98,保留原寢,9525006,九宿舍,232,
98,保留原寢,9525008,九宿舍,232,
98,保留原寢,9517193,九宿舍,302,
98,未保留原寢,9517201,九宿舍,302,
98,保留原寢,9517205,九宿舍,302,
98,保留原寢,9517207,九宿舍,302,
98,保留原寢,9533010,九宿舍,303,
98,保留原寢,9533022,九宿舍,303,
98,未保留原寢,9533054,九宿舍,303,
98,未保留原寢,9533057,九宿舍,303,
98,保留原寢,9517001,九宿舍,308,
98,保留原寢,9517003,九宿舍,308,
98,保留原寢,9517013,九宿舍,308,
98,保留原寢,9517029,九宿舍,308,
98,未保留原寢,9525039,九宿舍,309,
98,保留原寢,9625002,九宿舍,309,
98,保留原寢,9625015,九宿舍,309,
98,保留原寢,9625036,九宿舍,309,
98,未保留原寢,9613103,九宿舍,310,
98,保留原寢,9643015,九宿舍,310,
98,保留原寢,9643041,九宿舍,310,
98,保留原寢,9643051,九宿舍,310,
98,保留原寢,9517131,九宿舍,311,
98,保留原寢,9517132,九宿舍,311,
98,保留原寢,9517134,九宿舍,311,
98,保留原寢,9517147,九宿舍,311,
98,保留原寢,9512027,九宿舍,314,
98,保留原寢,9512059,九宿舍,314,
98,未保留原寢,9512063,九宿舍,314,
98,保留原寢,9512093,九宿舍,314,
98,未保留原寢,9516027,九宿舍,316,
98,保留原寢,9516037,九宿舍,316,
98,保留原寢,9516040,九宿舍,316,
98,保留原寢,9516075,九宿舍,316,
98,保留原寢,9616008,九宿舍,317,
98,未保留原寢,9616015,九宿舍,317,
98,保留原寢,9616074,九宿舍,317,
98,保留原寢,9616081,九宿舍,317,
98,保留原寢,9522012,九宿舍,318,
98,保留原寢,9522037,九宿舍,318,
98,保留原寢,9522043,九宿舍,318,
98,保留原寢,9522044,九宿舍,318,
98,未保留原寢,9517152,九宿舍,321,
98,保留原寢,9517158,九宿舍,321,
98,未保留原寢,9517162,九宿舍,321,
98,保留原寢,9517167,九宿舍,321,
98,保留原寢,9517041,九宿舍,323,
98,保留原寢,9517051,九宿舍,323,
98,保留原寢,9517053,九宿舍,323,
98,未保留原寢,9524014,九宿舍,323,
98,未保留原寢,9554017,九宿舍,327,
98,未保留原寢,9554030,九宿舍,327,
98,保留原寢,9654014,九宿舍,327,未確認申請
98,保留原寢,9654037,九宿舍,327,
98,未保留原寢,9514071,九宿舍,329,
98,保留原寢,9516004,九宿舍,329,
98,保留原寢,9516016,九宿舍,329,
98,保留原寢,9516091,九宿舍,329,
98,未保留原寢,9513012,九宿舍,331,
98,未保留原寢,9513016,九宿舍,331,
98,保留原寢,9513087,九宿舍,331,
98,保留原寢,9513094,九宿舍,331,
98,保留原寢,9614112,九宿舍,332,
98,保留原寢,9616004,九宿舍,332,
98,保留原寢,9616035,九宿舍,332,
98,未保留原寢,9616075,九宿舍,332,
98,保留原寢,9513033,九宿舍,333,
98,保留原寢,9518047,九宿舍,333,
98,保留原寢,9518050,九宿舍,333,
98,保留原寢,9518051,九宿舍,333,
98,保留原寢,9622016,九宿舍,401,
98,未保留原寢,9622027,九宿舍,401,
98,保留原寢,9622034,九宿舍,401,
98,未保留原寢,9622038,九宿舍,401,
98,未保留原寢,9417125,九宿舍,402,
98,未保留原寢,9517007,九宿舍,402,
98,保留原寢,9522011,九宿舍,402,
98,保留原寢,9522042,九宿舍,402,
98,保留原寢,9513008,九宿舍,403,
98,保留原寢,9513014,九宿舍,403,
98,保留原寢,9513018,九宿舍,403,
98,保留原寢,9513022,九宿舍,403,
98,未保留原寢,9525016,九宿舍,404,
98,保留原寢,9525019,九宿舍,404,
98,保留原寢,9525021,九宿舍,404,
98,未保留原寢,9616039,九宿舍,404,
98,未保留原寢,9522026,九宿舍,405,
98,保留原寢,9622017,九宿舍,405,
98,保留原寢,9622044,九宿舍,405,
98,保留原寢,9622053,九宿舍,405,
98,保留原寢,9553017,九宿舍,406,
98,未保留原寢,9554010,九宿舍,406,
98,保留原寢,9554031,九宿舍,406,
98,未保留原寢,9753039,九宿舍,406,
98,未保留原寢,9517187,九宿舍,407,
98,保留原寢,9517199,九宿舍,407,
98,保留原寢,9517216,九宿舍,407,
98,保留原寢,9517229,九宿舍,407,
98,保留原寢,9618010,九宿舍,408,
98,未保留原寢,9618022,九宿舍,408,
98,未保留原寢,9618033,九宿舍,408,
98,保留原寢,9618054,九宿舍,408,
98,未保留原寢,9617122,九宿舍,410,
98,保留原寢,9625016,九宿舍,410,
98,保留原寢,9625047,九宿舍,410,
98,保留原寢,9625051,九宿舍,410,
98,保留原寢,9654015,九宿舍,411,
98,保留原寢,9654021,九宿舍,411,
98,保留原寢,9654028,九宿舍,411,
98,保留原寢,9654031,九宿舍,411,
98,保留原寢,9617061,九宿舍,413,
98,保留原寢,9617071,九宿舍,413,
98,保留原寢,9617073,九宿舍,413,
98,保留原寢,9617186,九宿舍,413,
98,保留原寢,9625039,九宿舍,415,
98,保留原寢,9625041,九宿舍,415,
98,未保留原寢,9625043,九宿舍,415,
98,未保留原寢,9711072,九宿舍,415,
98,保留原寢,9522001,九宿舍,419,
98,保留原寢,9522009,九宿舍,419,
98,未保留原寢,9522030,九宿舍,419,
98,保留原寢,9522054,九宿舍,419,
98,保留原寢,9653007,九宿舍,423,
98,保留原寢,9653020,九宿舍,423,
98,保留原寢,9653036,九宿舍,423,
98,未保留原寢,9753037,九宿舍,423,
98,保留原寢,9617027,九宿舍,425,
98,未保留原寢,9617243,九宿舍,425,
98,保留原寢,9617244,九宿舍,425,
98,保留原寢,9617265,九宿舍,425,
98,保留原寢,9622001,九宿舍,430,
98,保留原寢,9622002,九宿舍,430,
98,保留原寢,9622009,九宿舍,430,
98,保留原寢,9622037,九宿舍,430,
98,未保留原寢,9725508,十一宿舍,118,
98,未保留原寢,9725511,十一宿舍,118,
98,保留原寢,9725541,十一宿舍,118,
98,保留原寢,9725542,十一宿舍,118,
98,保留原寢,9713519,十一宿舍,120,
98,未保留原寢,9713543,十一宿舍,120,
98,保留原寢,9738508,十一宿舍,120,
98,未保留原寢,9757554,十一宿舍,120,
98,保留原寢,9421519,十一宿舍,212,
98,保留原寢,9534803,十一宿舍,217,
98,未保留原寢,9719508,十一宿舍,219,
98,未保留原寢,9719526,十一宿舍,219,
98,保留原寢,9738503,十一宿舍,219,
98,保留原寢,9738512,十一宿舍,219,
98,未保留原寢,9646513,十一宿舍,220,
98,保留原寢,9716556,十一宿舍,220,
98,保留原寢,9725539,十一宿舍,220,
98,未保留原寢,9746520,十一宿舍,220,
98,保留原寢,9711593,十一宿舍,313,
98,保留原寢,9711612,十一宿舍,313,
98,未保留原寢,9735504,十一宿舍,313,
98,未保留原寢,9735506,十一宿舍,313,
98,未保留原寢,9711528,十一宿舍,402,
98,保留原寢,9712613,十一宿舍,402,
98,保留原寢,9713616,十一宿舍,402,
98,保留原寢,9725545,十一宿舍,402,
98,保留原寢,9711605,十一宿舍,407,
98,未保留原寢,9713508,十一宿舍,407,
98,未保留原寢,9713518,十一宿舍,407,
98,保留原寢,9746509,十一宿舍,407,
98,保留原寢,9655649,十一宿舍,414,
98,保留原寢,9713525,十一宿舍,414,
98,未保留原寢,9713554,十一宿舍,414,
98,保留原寢,9757516,十一宿舍,414,
98,未保留原寢,9721511,十一宿舍,416,
98,保留原寢,9724502,十一宿舍,416,
98,未保留原寢,9724510,十一宿舍,416,
98,保留原寢,9756534,十一宿舍,416,
98,未保留原寢,9725520,十一宿舍,503,
98,保留原寢,9732512,十一宿舍,503,
98,保留原寢,9735503,十一宿舍,503,
98,保留原寢,9748505,十一宿舍,503,
98,保留原寢,9725503,十一宿舍,507,
98,保留原寢,9725519,十一宿舍,507,
98,未保留原寢,9747517,十一宿舍,507,
98,保留原寢,9747520,十一宿舍,507,
98,保留原寢,9716576,十一宿舍,510,
98,保留原寢,9721552,十一宿舍,510,
98,未保留原寢,9756543,十一宿舍,510,
98,保留原寢,9758509,十一宿舍,510,
98,未保留原寢,9616037,十三宿舍,106,
98,保留原寢,9617017,十三宿舍,106,
98,保留原寢,9617079,十三宿舍,106,
98,未保留原寢,9732016,十三宿舍,106,
98,保留原寢,9521027,十三宿舍,113,
98,保留原寢,9521058,十三宿舍,113,
98,保留原寢,9521060,十三宿舍,113,
98,保留原寢,9521062,十三宿舍,113,
98,保留原寢,9513063,十三宿舍,201,
98,保留原寢,9513073,十三宿舍,201,
98,未保留原寢,9518046,十三宿舍,201,
98,未保留原寢,9531015,十三宿舍,201,
98,未保留原寢,9513046,十三宿舍,202,
98,未保留原寢,9513048,十三宿舍,202,
98,保留原寢,9513068,十三宿舍,202,
98,保留原寢,9513086,十三宿舍,202,
98,未保留原寢,9512078,十三宿舍,203,
98,保留原寢,9521066,十三宿舍,203,
98,保留原寢,9521078,十三宿舍,203,
98,保留原寢,9521091,十三宿舍,203,
98,未保留原寢,9611016,十三宿舍,205,
98,保留原寢,9611020,十三宿舍,205,
98,保留原寢,9611030,十三宿舍,205,
98,保留原寢,9611042,十三宿舍,205,
98,保留原寢,9518053,十三宿舍,206,
98,保留原寢,9518054,十三宿舍,206,
98,未保留原寢,9528043,十三宿舍,206,
98,未保留原寢,9528045,十三宿舍,206,
98,保留原寢,9521001,十三宿舍,209,
98,保留原寢,9521021,十三宿舍,209,
98,保留原寢,9521023,十三宿舍,209,
98,未保留原寢,9521065,十三宿舍,209,
98,未保留原寢,9644004,十三宿舍,211,
98,未保留原寢,9644012,十三宿舍,211,
98,保留原寢,9644024,十三宿舍,211,
98,保留原寢,9644028,十三宿舍,211,
98,保留原寢,9613015,十三宿舍,213,
98,未保留原寢,9613037,十三宿舍,213,
98,保留原寢,9613047,十三宿舍,213,
98,保留原寢,9613094,十三宿舍,213,
98,保留原寢,9616020,十三宿舍,215,
98,保留原寢,9616045,十三宿舍,215,
98,保留原寢,9616054,十三宿舍,215,
98,未保留原寢,9617267,十三宿舍,215,
98,保留原寢,9612010,十三宿舍,216,
98,保留原寢,9612041,十三宿舍,216,
98,未保留原寢,9612063,十三宿舍,216,
98,未保留原寢,9612077,十三宿舍,216,
98,保留原寢,9611026,十三宿舍,217,
98,保留原寢,9611034,十三宿舍,217,
98,未保留原寢,9611038,十三宿舍,217,
98,保留原寢,9611076,十三宿舍,217,
98,保留原寢,9611027,十三宿舍,219,
98,保留原寢,9611048,十三宿舍,219,
98,未保留原寢,9611069,十三宿舍,219,
98,保留原寢,9611077,十三宿舍,219,
98,保留原寢,9612009,十三宿舍,220,
98,保留原寢,9612026,十三宿舍,220,
98,保留原寢,9612056,十三宿舍,220,
98,保留原寢,9612079,十三宿舍,220,
98,保留原寢,9618002,十三宿舍,221,
98,保留原寢,9618008,十三宿舍,221,
98,未保留原寢,9618011,十三宿舍,221,
98,保留原寢,9618036,十三宿舍,221,
98,未保留原寢,9518006,十三宿舍,223,
98,未保留原寢,9518007,十三宿舍,223,
98,保留原寢,9518017,十三宿舍,223,
98,保留原寢,9518022,十三宿舍,223,
98,保留原寢,9521015,十三宿舍,224,
98,保留原寢,9521024,十三宿舍,224,
98,保留原寢,9521031,十三宿舍,224,
98,保留原寢,9521032,十三宿舍,224,
98,保留原寢,9621003,十三宿舍,225,
98,未保留原寢,9621104,十三宿舍,225,
98,保留原寢,9621106,十三宿舍,225,
98,保留原寢,9621128,十三宿舍,225,
98,保留原寢,9621028,十三宿舍,226,
98,保留原寢,9621123,十三宿舍,226,
98,保留原寢,9621125,十三宿舍,226,
98,保留原寢,9621133,十三宿舍,226,
98,保留原寢,9513026,十三宿舍,301,
98,未保留原寢,9513029,十三宿舍,301,
98,保留原寢,9513066,十三宿舍,301,
98,保留原寢,9513092,十三宿舍,301,
98,保留原寢,9617007,十三宿舍,305,
98,未保留原寢,9617128,十三宿舍,305,
98,保留原寢,9617159,十三宿舍,305,
98,未保留原寢,9617182,十三宿舍,305,
98,未保留原寢,9612019,十三宿舍,306,
98,保留原寢,9612037,十三宿舍,306,
98,保留原寢,9612039,十三宿舍,306,
98,保留原寢,9612044,十三宿舍,306,
98,未保留原寢,9511070,十三宿舍,307,
98,未保留原寢,9511074,十三宿舍,307,
98,保留原寢,9511091,十三宿舍,307,
98,保留原寢,9511095,十三宿舍,307,
98,保留原寢,9612015,十三宿舍,310,
98,未保留原寢,9612016,十三宿舍,310,
98,保留原寢,9612060,十三宿舍,310,
98,保留原寢,9612064,十三宿舍,310,
98,保留原寢,9617067,十三宿舍,311,
98,保留原寢,9617087,十三宿舍,311,
98,未保留原寢,9617198,十三宿舍,311,
98,保留原寢,9617200,十三宿舍,311,
98,未保留原寢,9617024,十三宿舍,313,
98,保留原寢,9617035,十三宿舍,313,
98,保留原寢,9617056,十三宿舍,313,
98,保留原寢,9617166,十三宿舍,313,
98,未保留原寢,9531002,十三宿舍,314,
98,保留原寢,9532008,十三宿舍,314,
98,保留原寢,9532045,十三宿舍,314,
98,保留原寢,9532047,十三宿舍,314,
98,保留原寢,9614034,十三宿舍,315,
98,保留原寢,9614042,十三宿舍,315,
98,未保留原寢,9614045,十三宿舍,315,
98,保留原寢,9614049,十三宿舍,315,
98,未保留原寢,9618023,十三宿舍,316,
98,保留原寢,9632003,十三宿舍,316,
98,保留原寢,9632015,十三宿舍,316,
98,保留原寢,9632019,十三宿舍,316,
98,未保留原寢,9511015,十三宿舍,317,
98,保留原寢,9614002,十三宿舍,317,
98,保留原寢,9617002,十三宿舍,317,
98,保留原寢,9617248,十三宿舍,317,
98,保留原寢,9511046,十三宿舍,318,
98,保留原寢,9511071,十三宿舍,318,
98,未保留原寢,9511081,十三宿舍,318,
98,保留原寢,9511096,十三宿舍,318,
98,保留原寢,9616031,十三宿舍,321,
98,保留原寢,9616033,十三宿舍,321,
98,未保留原寢,9616065,十三宿舍,321,
98,保留原寢,9616083,十三宿舍,321,
98,未保留原寢,9512003,十三宿舍,324,
98,保留原寢,9512019,十三宿舍,324,
98,未保留原寢,9512021,十三宿舍,324,
98,保留原寢,9512071,十三宿舍,324,
98,未保留原寢,9513065,十三宿舍,403,
98,保留原寢,9611045,十三宿舍,403,
98,保留原寢,9611094,十三宿舍,403,
98,保留原寢,9643028,十三宿舍,403,
98,保留原寢,9511001,十三宿舍,404,
98,保留原寢,9514014,十三宿舍,404,
98,未保留原寢,9616117,十三宿舍,404,
98,未保留原寢,9624037,十三宿舍,404,
98,保留原寢,9514069,十三宿舍,409,
98,保留原寢,9514075,十三宿舍,409,
98,保留原寢,9514081,十三宿舍,409,
98,保留原寢,9514083,十三宿舍,409,
98,保留原寢,9517002,十三宿舍,410,
98,保留原寢,9517012,十三宿舍,410,
98,未保留原寢,9517014,十三宿舍,410,
98,保留原寢,9517024,十三宿舍,410,
98,未保留原寢,9517010,十三宿舍,413,
98,未保留原寢,9517036,十三宿舍,413,
98,保留原寢,9517040,十三宿舍,413,
98,保留原寢,9517084,十三宿舍,413,
98,未保留原寢,9532005,十三宿舍,420,
98,未保留原寢,9532018,十三宿舍,420,
98,保留原寢,9532037,十三宿舍,420,
98,保留原寢,9632029,十三宿舍,420,
98,保留原寢,9532006,十三宿舍,421,
98,保留原寢,9532020,十三宿舍,421,
98,未保留原寢,9532032,十三宿舍,421,
98,未保留原寢,9532033,十三宿舍,421,
98,保留原寢,9517008,十三宿舍,422,
98,未保留原寢,9517046,十三宿舍,422,
98,保留原寢,9517048,十三宿舍,422,
98,未保留原寢,9517222,十三宿舍,422,
98,未保留原寢,9616057,十三宿舍,423,
98,保留原寢,9616061,十三宿舍,423,
98,保留原寢,9616076,十三宿舍,423,
98,未保留原寢,9616118,十三宿舍,423,
98,保留原寢,9611012,十三宿舍,425,
98,保留原寢,9611023,十三宿舍,425,
98,保留原寢,9617066,十三宿舍,425,
98,保留原寢,9633039,十三宿舍,425,
98,保留原寢,9621009,十三宿舍,501,
98,保留原寢,9621036,十三宿舍,501,
98,未保留原寢,9621110,十三宿舍,501,
98,保留原寢,9621117,十三宿舍,501,
98,保留原寢,9517033,十三宿舍,502,
98,保留原寢,9517035,十三宿舍,502,
98,保留原寢,9517037,十三宿舍,502,
98,保留原寢,9517039,十三宿舍,502,
98,保留原寢,9511014,十三宿舍,504,
98,未保留原寢,9511017,十三宿舍,504,
98,未保留原寢,9511036,十三宿舍,504,
98,保留原寢,9511041,十三宿舍,504,
98,保留原寢,9517047,十三宿舍,505,
98,保留原寢,9612004,十三宿舍,505,
98,保留原寢,9612045,十三宿舍,505,
98,未保留原寢,9713015,十三宿舍,505,
98,未保留原寢,9512050,十三宿舍,511,
98,保留原寢,9514041,十三宿舍,511,
98,保留原寢,9514045,十三宿舍,511,
98,保留原寢,9521089,十三宿舍,511,
98,保留原寢,9514033,十三宿舍,512,
98,未保留原寢,9514053,十三宿舍,512,
98,保留原寢,9514103,十三宿舍,512,
98,未保留原寢,9517160,十三宿舍,512,
98,未保留原寢,9614057,十三宿舍,513,
98,保留原寢,9617165,十三宿舍,513,
98,保留原寢,9617172,十三宿舍,513,
98,保留原寢,9617269,十三宿舍,513,
98,保留原寢,9613012,十三宿舍,514,
98,保留原寢,9613026,十三宿舍,514,
98,保留原寢,9613036,十三宿舍,514,
98,保留原寢,9613043,十三宿舍,514,
98,保留原寢,9613002,十三宿舍,515,
98,保留原寢,9613034,十三宿舍,515,
98,未保留原寢,9613061,十三宿舍,515,
98,未保留原寢,9613073,十三宿舍,515,
98,保留原寢,9613011,十三宿舍,516,
98,保留原寢,9613014,十三宿舍,516,
98,保留原寢,9613053,十三宿舍,516,
98,保留原寢,9613098,十三宿舍,516,
98,未保留原寢,9513038,十三宿舍,517,
98,未保留原寢,9613040,十三宿舍,517,
98,保留原寢,9613055,十三宿舍,517,
98,保留原寢,9613066,十三宿舍,517,
98,保留原寢,9514079,十三宿舍,520,
98,保留原寢,9514095,十三宿舍,520,
98,未保留原寢,9514097,十三宿舍,520,
98,未保留原寢,9517054,十三宿舍,520,
98,保留原寢,9514018,十三宿舍,521,
98,保留原寢,9514090,十三宿舍,521,
98,保留原寢,9514094,十三宿舍,521,
98,保留原寢,9514100,十三宿舍,521,
98,未保留原寢,9511018,十三宿舍,522,
98,保留原寢,9617074,十三宿舍,522,
98,保留原寢,9617150,十三宿舍,522,
98,保留原寢,9617178,十三宿舍,522,
98,未保留原寢,9612006,十三宿舍,524,
98,保留原寢,9612020,十三宿舍,524,
98,保留原寢,9612072,十三宿舍,524,
98,未保留原寢,9612087,十三宿舍,524,
98,未保留原寢,9614015,十三宿舍,525,
98,保留原寢,9614067,十三宿舍,525,
98,未保留原寢,9614069,十三宿舍,525,
98,保留原寢,9614102,十三宿舍,525,
98,保留原寢,9632006,十三宿舍,601,
98,保留原寢,9632011,十三宿舍,601,
98,未保留原寢,9633005,十三宿舍,601,
98,未保留原寢,9633013,十三宿舍,601,
98,保留原寢,9514038,十三宿舍,602,
98,未保留原寢,9514044,十三宿舍,602,
98,保留原寢,9514046,十三宿舍,602,
98,保留原寢,9514080,十三宿舍,602,
98,保留原寢,9617040,十三宿舍,603,
98,保留原寢,9617057,十三宿舍,603,
98,未保留原寢,9617136,十三宿舍,603,
98,保留原寢,9617141,十三宿舍,603,
98,未保留原寢,9417049,十三宿舍,605,
98,保留原寢,9621124,十三宿舍,605,
98,保留原寢,9644025,十三宿舍,605,
98,未保留原寢,9721110,十三宿舍,605,
98,保留原寢,9521004,十三宿舍,606,
98,保留原寢,9521005,十三宿舍,606,
98,未保留原寢,9521006,十三宿舍,606,
98,未保留原寢,9521007,十三宿舍,606,
98,保留原寢,9513023,十三宿舍,608,
98,未保留原寢,9513035,十三宿舍,608,
98,保留原寢,9513037,十三宿舍,608,
98,保留原寢,9513049,十三宿舍,608,
98,未保留原寢,9516017,十三宿舍,609,
98,保留原寢,9516048,十三宿舍,609,
98,保留原寢,9516084,十三宿舍,609,
98,未保留原寢,9521056,十三宿舍,609,
98,保留原寢,9511012,十三宿舍,611,
98,保留原寢,9511049,十三宿舍,611,
98,保留原寢,9511050,十三宿舍,611,
98,保留原寢,9511069,十三宿舍,611,
98,未保留原寢,9513017,十三宿舍,612,
98,保留原寢,9513045,十三宿舍,612,
98,保留原寢,9513062,十三宿舍,612,
98,保留原寢,9513076,十三宿舍,612,
98,未保留原寢,9622049,十三宿舍,615,
98,未保留原寢,9633006,十三宿舍,615,
98,保留原寢,9633019,十三宿舍,615,
98,保留原寢,9633046,十三宿舍,615,
98,保留原寢,9511013,十三宿舍,618,
98,保留原寢,9511051,十三宿舍,618,
98,未保留原寢,9511076,十三宿舍,618,
98,保留原寢,9511079,十三宿舍,618,
98,保留原寢,9516010,十三宿舍,623,
98,保留原寢,9516062,十三宿舍,623,
98,保留原寢,9516080,十三宿舍,623,
98,保留原寢,9516082,十三宿舍,623,
98,未保留原寢,9631017,十三宿舍,626,
98,保留原寢,9631028,十三宿舍,626,
98,保留原寢,9631033,十三宿舍,626,
98,保留原寢,9631047,十三宿舍,626,
98,未保留原寢,9514015,十三宿舍,707,
98,保留原寢,9617091,十三宿舍,707,
98,保留原寢,9631054,十三宿舍,707,
98,未保留原寢,9717272,十三宿舍,707,
98,未保留原寢,9531017,十三宿舍,708,
98,保留原寢,9531020,十三宿舍,708,
98,保留原寢,9531040,十三宿舍,708,
98,未保留原寢,9531042,十三宿舍,708,
98,保留原寢,9514003,十三宿舍,711,
98,保留原寢,9514005,十三宿舍,711,
98,保留原寢,9514017,十三宿舍,711,
98,保留原寢,9514065,十三宿舍,711,
98,未保留原寢,9516002,十三宿舍,712,
98,未保留原寢,9516022,十三宿舍,712,
98,保留原寢,9516026,十三宿舍,712,
98,保留原寢,9516028,十三宿舍,712,
98,保留原寢,9616011,十三宿舍,713,
98,未保留原寢,9616025,十三宿舍,713,
98,保留原寢,9616067,十三宿舍,713,
98,保留原寢,9616082,十三宿舍,713,
98,未保留原寢,9518014,十三宿舍,714,
98,保留原寢,9618029,十三宿舍,714,
98,未保留原寢,9618041,十三宿舍,714,
98,保留原寢,9618048,十三宿舍,714,
98,未保留原寢,9533011,十三宿舍,716,
98,未保留原寢,9533012,十三宿舍,716,
98,保留原寢,9533049,十三宿舍,716,
98,保留原寢,9533051,十三宿舍,716,
98,未保留原寢,9421034,十三宿舍,720,
98,保留原寢,9633012,十三宿舍,720,
98,保留原寢,9633059,十三宿舍,720,
98,保留原寢,9633062,十三宿舍,720,
98,保留原寢,9633023,十三宿舍,722,
98,未保留原寢,9633027,十三宿舍,722,
98,保留原寢,9633048,十三宿舍,722,
98,保留原寢,9633049,十三宿舍,722,
98,保留原寢,9633014,十三宿舍,724,
98,未保留原寢,9633022,十三宿舍,724,
98,保留原寢,9633025,十三宿舍,724,
98,保留原寢,9633041,十三宿舍,724,
98,未保留原寢,9521068,十三宿舍,726,
98,未保留原寢,9618013,十三宿舍,726,
98,保留原寢,9618026,十三宿舍,726,
98,保留原寢,9618044,十三宿舍,726,
98,保留原寢,9511053,十三宿舍,801,
98,未保留原寢,9511061,十三宿舍,801,
98,保留原寢,9511087,十三宿舍,801,
98,保留原寢,9511088,十三宿舍,801,
98,保留原寢,9614001,十三宿舍,802,
98,未保留原寢,9614021,十三宿舍,802,
98,未保留原寢,9614027,十三宿舍,802,
98,保留原寢,9614035,十三宿舍,802,
98,保留原寢,9614026,十三宿舍,803,
98,保留原寢,9614043,十三宿舍,803,
98,未保留原寢,9614061,十三宿舍,803,
98,保留原寢,9614074,十三宿舍,803,
98,保留原寢,9614031,十三宿舍,805,
98,未保留原寢,9614083,十三宿舍,805,
98,保留原寢,9614086,十三宿舍,805,
98,保留原寢,9614087,十三宿舍,805,
98,保留原寢,9617069,十三宿舍,808,
98,保留原寢,9617138,十三宿舍,808,
98,保留原寢,9617155,十三宿舍,808,
98,保留原寢,9617180,十三宿舍,808,
98,保留原寢,9518028,十三宿舍,809,
98,保留原寢,9518039,十三宿舍,809,
98,保留原寢,9518043,十三宿舍,809,
98,保留原寢,9518045,十三宿舍,809,
98,未保留原寢,9617011,十三宿舍,810,
98,保留原寢,9617072,十三宿舍,810,
98,未保留原寢,9617148,十三宿舍,810,
98,保留原寢,9617152,十三宿舍,810,
98,保留原寢,9611007,十三宿舍,813,
98,保留原寢,9611011,十三宿舍,813,
98,未保留原寢,9611044,十三宿舍,813,
98,未保留原寢,9611083,十三宿舍,813,
98,保留原寢,9613028,十三宿舍,814,
98,保留原寢,9613056,十三宿舍,814,
98,保留原寢,9613081,十三宿舍,814,
98,未保留原寢,9613089,十三宿舍,814,
98,保留原寢,9516059,十三宿舍,816,
98,保留原寢,9533035,十三宿舍,816,
98,未保留原寢,9614100,十三宿舍,816,
98,未保留原寢,9614101,十三宿舍,816,
98,保留原寢,9516032,十三宿舍,817,
98,未保留原寢,9516038,十三宿舍,817,
98,未保留原寢,9516067,十三宿舍,817,
98,保留原寢,9516079,十三宿舍,817,
98,保留原寢,9521069,十三宿舍,818,
98,保留原寢,9521071,十三宿舍,818,
98,保留原寢,9521072,十三宿舍,818,
98,保留原寢,9521080,十三宿舍,818,
98,保留原寢,9614050,十三宿舍,819,
98,未保留原寢,9614088,十三宿舍,819,
98,保留原寢,9614097,十三宿舍,819,
98,保留原寢,9614103,十三宿舍,819,
98,未保留原寢,9612028,十三宿舍,821,
98,保留原寢,9612080,十三宿舍,821,
98,保留原寢,9612093,十三宿舍,821,
98,保留原寢,9617260,十三宿舍,821,
98,保留原寢,9610016,十三宿舍,901,
98,保留原寢,9610017,十三宿舍,901,
98,保留原寢,9610018,十三宿舍,901,
98,保留原寢,9610028,十三宿舍,901,
98,未保留原寢,9514093,十三宿舍,902,
98,保留原寢,9614056,十三宿舍,902,
98,保留原寢,9614064,十三宿舍,902,
98,未保留原寢,9614091,十三宿舍,902,
98,未保留原寢,9510010,十三宿舍,903,
98,保留原寢,9517219,十三宿舍,903,
98,保留原寢,9517231,十三宿舍,903,
98,保留原寢,9532001,十三宿舍,903,
98,保留原寢,9524002,十三宿舍,904,
98,保留原寢,9524003,十三宿舍,904,未確認申請
98,未保留原寢,9524007,十三宿舍,904,
98,保留原寢,9524033,十三宿舍,904,
98,未保留原寢,9516087,十三宿舍,906,
98,保留原寢,9517062,十三宿舍,906,
98,保留原寢,9517100,十三宿舍,906,
98,保留原寢,9517106,十三宿舍,906,
98,保留原寢,9614012,十三宿舍,907,
98,未保留原寢,9614029,十三宿舍,907,
98,保留原寢,9614044,十三宿舍,907,
98,保留原寢,9614052,十三宿舍,907,
98,保留原寢,9616003,十三宿舍,908,
98,保留原寢,9616028,十三宿舍,908,
98,未保留原寢,9616046,十三宿舍,908,
98,保留原寢,9616068,十三宿舍,908,
98,保留原寢,9612018,十三宿舍,909,
98,保留原寢,9612047,十三宿舍,909,
98,保留原寢,9612061,十三宿舍,909,
