學年度,階段,學號,宿舍,房號,是否確認
103,保留原寢,0016007,九宿舍,303,
103,保留原寢,0016014,九宿舍,303,
103,保留原寢,0016056,九宿舍,303,
103,保留原寢,0016104,九宿舍,303,
103,保留原寢,0116009,九宿舍,304,
103,未保留原寢,0116016,九宿舍,304,
103,保留原寢,0116057,九宿舍,304,
103,保留原寢,0116217,九宿舍,304,
103,未保留原寢,0011215,九宿舍,305,
103,保留原寢,0011236,九宿舍,305,
103,保留原寢,0011271,九宿舍,305,
103,未保留原寢,0116222,九宿舍,305,
103,保留原寢,0110871,九宿舍,306,
103,保留原寢,0116093,九宿舍,306,
103,保留原寢,0116244,九宿舍,306,
103,保留原寢,0116339,九宿舍,306,
103,保留原寢,0112512,九宿舍,307,
103,未保留原寢,0112529,九宿舍,307,
103,保留原寢,0112534,九宿舍,307,
103,保留原寢,0112556,九宿舍,307,
103,保留原寢,0111202,九宿舍,308,
103,保留原寢,0111226,九宿舍,308,
103,未保留原寢,0111249,九宿舍,308,
103,保留原寢,0111286,九宿舍,308,
103,保留原寢,0111207,九宿舍,310,
103,未保留原寢,0111244,九宿舍,310,
103,保留原寢,0111267,九宿舍,310,
103,保留原寢,0111269,九宿舍,310,
103,未保留原寢,0010711,九宿舍,313,
103,保留原寢,0116010,九宿舍,313,
103,保留原寢,0116020,九宿舍,313,
103,保留原寢,0116069,九宿舍,313,
103,保留原寢,0010812,九宿舍,317,
103,保留原寢,0010880,九宿舍,317,
103,未保留原寢,0011302,九宿舍,317,
103,未保留原寢,0016106,九宿舍,317,
103,保留原寢,0116015,九宿舍,318,
103,保留原寢,0116065,九宿舍,318,
103,保留原寢,0116095,九宿舍,318,
103,保留原寢,0116248,九宿舍,318,
103,保留原寢,0116072,九宿舍,321,
103,保留原寢,0116086,九宿舍,321,
103,保留原寢,0116313,九宿舍,321,
103,保留原寢,0116333,九宿舍,321,
103,保留原寢,0010148,九宿舍,322,
103,保留原寢,0010149,九宿舍,322,
103,保留原寢,0010176,九宿舍,322,
103,保留原寢,0010183,九宿舍,322,
103,保留原寢,0016085,九宿舍,327,
103,保留原寢,0016098,九宿舍,327,
103,保留原寢,0016310,九宿舍,327,
103,保留原寢,9917084,九宿舍,327,
103,保留原寢,0012522,九宿舍,328,
103,保留原寢,0012526,九宿舍,328,
103,保留原寢,0012541,九宿舍,328,
103,保留原寢,0012547,九宿舍,328,
103,未保留原寢,0111206,九宿舍,329,
103,保留原寢,0111232,九宿舍,329,
103,未保留原寢,0111243,九宿舍,329,
103,保留原寢,0111275,九宿舍,329,
103,保留原寢,0010109,九宿舍,331,
103,保留原寢,0010181,九宿舍,331,
103,保留原寢,0010186,九宿舍,331,
103,未保留原寢,0011269,九宿舍,331,
103,保留原寢,0016080,九宿舍,332,
103,保留原寢,0016201,九宿舍,332,
103,保留原寢,0016213,九宿舍,332,
103,保留原寢,0016227,九宿舍,332,
103,未保留原寢,0111224,九宿舍,333,
103,保留原寢,0111238,九宿舍,333,
103,保留原寢,0111276,九宿舍,333,
103,保留原寢,0111278,九宿舍,333,
103,未保留原寢,0012213,九宿舍,401,
103,保留原寢,0012239,九宿舍,401,
103,保留原寢,0012249,九宿舍,401,
103,未保留原寢,0211524,九宿舍,401,
103,保留原寢,0110766,九宿舍,402,
103,保留原寢,0110822,九宿舍,402,
103,保留原寢,0110885,九宿舍,402,
103,未保留原寢,0216341,九宿舍,402,
103,保留原寢,0116002,九宿舍,406,
103,保留原寢,0116017,九宿舍,406,
103,未保留原寢,0116075,九宿舍,406,
103,未保留原寢,0116078,九宿舍,406,
103,保留原寢,0110740,九宿舍,407,
103,保留原寢,0110791,九宿舍,407,
103,保留原寢,0110807,九宿舍,407,
103,保留原寢,0110851,九宿舍,407,
103,未保留原寢,0012124,九宿舍,409,
103,保留原寢,0112006,九宿舍,409,
103,保留原寢,0112110,九宿舍,409,
103,保留原寢,0112125,九宿舍,409,
103,保留原寢,0116022,九宿舍,410,
103,保留原寢,0116029,九宿舍,410,
103,保留原寢,0116080,九宿舍,410,
103,保留原寢,0116305,九宿舍,410,
103,保留原寢,0110705,九宿舍,412,
103,保留原寢,0110731,九宿舍,412,
103,保留原寢,0110860,九宿舍,412,
103,保留原寢,0110866,九宿舍,412,
103,保留原寢,0012501,九宿舍,413,
103,保留原寢,0012509,九宿舍,413,
103,未保留原寢,0012529,九宿舍,413,
103,保留原寢,0012546,九宿舍,413,
103,保留原寢,0011206,九宿舍,417,
103,保留原寢,0011263,九宿舍,417,
103,保留原寢,0011267,九宿舍,417,
103,保留原寢,0011279,九宿舍,417,
103,保留原寢,0115324,九宿舍,418,
103,保留原寢,0115331,九宿舍,418,
103,保留原寢,0115334,九宿舍,418,未確認申請
103,保留原寢,0115354,九宿舍,418,未確認申請
103,保留原寢,0112104,九宿舍,422,
103,保留原寢,0112115,九宿舍,422,
103,保留原寢,0112123,九宿舍,422,
103,保留原寢,0112135,九宿舍,422,
103,保留原寢,0115417,九宿舍,423,
103,保留原寢,0115426,九宿舍,423,
103,保留原寢,0115429,九宿舍,423,
103,保留原寢,0115433,九宿舍,423,
103,保留原寢,0110727,九宿舍,427,
103,保留原寢,0110744,九宿舍,427,
103,保留原寢,0110824,九宿舍,427,
103,保留原寢,0110839,九宿舍,427,
103,保留原寢,0011205,九宿舍,428,
103,保留原寢,0011233,九宿舍,428,
103,保留原寢,0011277,九宿舍,428,
103,未保留原寢,0211224,九宿舍,428,
103,保留原寢,0012201,九宿舍,432,
103,保留原寢,0012219,九宿舍,432,
103,保留原寢,0012241,九宿舍,432,
103,保留原寢,0012255,九宿舍,432,
103,未保留原寢,0111201,十宿舍,106,
103,保留原寢,0111216,十宿舍,106,
103,保留原寢,0111217,十宿舍,106,
103,保留原寢,0111257,十宿舍,106,
103,保留原寢,0113215,十宿舍,110,未確認申請
103,保留原寢,0113245,十宿舍,110,未確認申請
103,保留原寢,0115403,十宿舍,110,
103,保留原寢,0115423,十宿舍,110,
103,保留原寢,0011113,十宿舍,121,
103,保留原寢,0017055,十宿舍,121,
103,保留原寢,0017056,十宿舍,121,
103,保留原寢,0113131,十宿舍,121,
103,保留原寢,0159515,十一宿舍,102,
103,保留原寢,0159516,十一宿舍,102,
103,保留原寢,0159523,十一宿舍,102,
103,未保留原寢,0259517,十一宿舍,102,
103,保留原寢,9924801,十一宿舍,104,
103,保留原寢,9952801,十一宿舍,104,
103,未保留原寢,0159106,十一宿舍,110,
103,保留原寢,0159110,十一宿舍,110,
103,保留原寢,0159111,十一宿舍,110,
103,未保留原寢,0159119,十一宿舍,110,
103,未保留原寢,0251526,十一宿舍,118,
103,保留原寢,0251604,十一宿舍,118,
103,保留原寢,0253353,十一宿舍,118,
103,未保留原寢,0253508,十一宿舍,118,
103,保留原寢,0152014,十一宿舍,205,
103,保留原寢,0283302,十一宿舍,206,
103,保留原寢,9811810,十一宿舍,206,
103,保留原寢,0081528,十一宿舍,209,
103,保留原寢,0086012,十一宿舍,215,
103,保留原寢,0083103,十一宿舍,215,
103,保留原寢,0153814,十一宿舍,215,
103,保留原寢,0260022,十一宿舍,215,
103,保留原寢,9834803,十一宿舍,216,
103,保留原寢,0286018,十一宿舍,217,
103,保留原寢,0186035,十一宿舍,217,
103,保留原寢,9913515,十一宿舍,217,
103,保留原寢,0080208,十一宿舍,217,
103,保留原寢,9811505,十一宿舍,218,
103,保留原寢,9911693,十一宿舍,219,
103,保留原寢,0180206,十一宿舍,219,
103,保留原寢,0253814,十一宿舍,221,
103,未保留原寢,0253815,十一宿舍,221,
103,保留原寢,9712502,十一宿舍,221,
103,保留原寢,9713609,十一宿舍,221,
103,保留原寢,0082401,十一宿舍,222,
103,保留原寢,9642802,十一宿舍,222,
103,保留原寢,0082512,十一宿舍,222,
103,保留原寢,9839803,十一宿舍,222,
103,保留原寢,0281508,十一宿舍,302,
103,保留原寢,0283101,十一宿舍,302,
103,保留原寢,9825806,十一宿舍,302,
103,保留原寢,0253123,十一宿舍,312,
103,未保留原寢,0253131,十一宿舍,312,
103,未保留原寢,0253408,十一宿舍,312,
103,保留原寢,0253922,十一宿舍,312,
103,保留原寢,0283201,十一宿舍,313,
103,保留原寢,0252229,十一宿舍,313,
103,未保留原寢,0253210,十一宿舍,313,
103,保留原寢,0253604,十一宿舍,313,
103,保留原寢,0250156,十一宿舍,322,
103,保留原寢,0252517,十一宿舍,322,
103,保留原寢,0252611,十一宿舍,322,
103,保留原寢,0253314,十一宿舍,322,
103,保留原寢,9913809,十一宿舍,402,
103,保留原寢,9821807,十一宿舍,402,
103,保留原寢,9811823,十一宿舍,402,
103,未保留原寢,0253914,十一宿舍,411,
103,保留原寢,0253918,十一宿舍,411,
103,未保留原寢,0253931,十一宿舍,411,
103,保留原寢,0256622,十一宿舍,411,
103,未保留原寢,0253101,十一宿舍,412,
103,未保留原寢,0253119,十一宿舍,412,
103,保留原寢,0253125,十一宿舍,412,
103,保留原寢,0253135,十一宿舍,412,
103,未保留原寢,0252417,十一宿舍,417,
103,保留原寢,0253313,十一宿舍,417,
103,保留原寢,0253317,十一宿舍,417,
103,未保留原寢,0253326,十一宿舍,417,
103,保留原寢,0250191,十一宿舍,422,
103,保留原寢,9925802,十一宿舍,422,
103,保留原寢,9933808,十一宿舍,422,
103,保留原寢,9942804,十一宿舍,422,
103,保留原寢,0251610,十一宿舍,503,
103,未保留原寢,0253917,十一宿舍,503,
103,保留原寢,0253921,十一宿舍,503,
103,保留原寢,0255208,十一宿舍,503,
103,保留原寢,0250135,十一宿舍,504,
103,保留原寢,0252403,十一宿舍,504,
103,保留原寢,0253822,十一宿舍,504,
103,未保留原寢,0256608,十一宿舍,504,
103,保留原寢,0252210,十一宿舍,507,
103,保留原寢,0252408,十一宿舍,507,
103,保留原寢,0253301,十一宿舍,507,
103,保留原寢,0253827,十一宿舍,507,
103,未保留原寢,0256053,十一宿舍,508,
103,保留原寢,0256631,十一宿舍,508,
103,未保留原寢,0256701,十一宿舍,508,
103,保留原寢,0260202,十一宿舍,508,
103,未保留原寢,0251504,十一宿舍,511,
103,保留原寢,0251521,十一宿舍,511,
103,保留原寢,0252555,十一宿舍,511,
103,保留原寢,0256074,十一宿舍,511,
103,保留原寢,0252401,十一宿舍,512,
103,保留原寢,0252554,十一宿舍,512,
103,未保留原寢,0252560,十一宿舍,512,
103,未保留原寢,0252574,十一宿舍,512,
103,保留原寢,0252405,十一宿舍,513,
103,保留原寢,0252518,十一宿舍,513,
103,保留原寢,0259112,十一宿舍,513,
103,保留原寢,0260213,十一宿舍,513,
103,保留原寢,0153817,十一宿舍,515,
103,未保留原寢,0159652,十一宿舍,515,
103,保留原寢,0255202,十一宿舍,515,
103,未保留原寢,0259601,十一宿舍,515,
103,未保留原寢,0059214,十一宿舍,516,
103,保留原寢,0159307,十一宿舍,516,
103,未保留原寢,0159309,十一宿舍,516,
103,保留原寢,0159315,十一宿舍,516,
103,保留原寢,0250109,十一宿舍,518,
103,未保留原寢,0252013,十一宿舍,518,
103,保留原寢,0253907,十一宿舍,518,
103,未保留原寢,0253932,十一宿舍,518,
103,保留原寢,0251015,十一宿舍,519,
103,保留原寢,0251040,十一宿舍,519,
103,保留原寢,0251066,十一宿舍,519,
103,未保留原寢,0253607,十一宿舍,519,
103,保留原寢,0251611,十一宿舍,520,
103,保留原寢,0256119,十一宿舍,520,
103,未保留原寢,0259103,十一宿舍,520,
103,保留原寢,0259106,十一宿舍,520,
103,保留原寢,9921534,十一宿舍,521,
103,保留原寢,0252302,十一宿舍,522,
103,未保留原寢,0252532,十一宿舍,522,
103,保留原寢,0252535,十一宿舍,522,
103,保留原寢,0259602,十一宿舍,522,
103,未保留原寢,0111009,十三宿舍,101,
103,保留原寢,0111088,十三宿舍,101,
103,保留原寢,0111095,十三宿舍,101,
103,保留原寢,0111099,十三宿舍,101,
103,保留原寢,0111507,十三宿舍,102,
103,保留原寢,0111527,十三宿舍,102,
103,保留原寢,0111530,十三宿舍,102,
103,保留原寢,0111540,十三宿舍,102,
103,未保留原寢,0111016,十三宿舍,104,
103,保留原寢,0111022,十三宿舍,104,
103,保留原寢,0111048,十三宿舍,104,
103,保留原寢,0111074,十三宿舍,104,
103,保留原寢,0010729,十三宿舍,106,
103,保留原寢,0010730,十三宿舍,106,
103,保留原寢,0010818,十三宿舍,106,
103,保留原寢,0010855,十三宿舍,106,
103,保留原寢,0110777,十三宿舍,112,
103,保留原寢,0110790,十三宿舍,112,
103,保留原寢,0110821,十三宿舍,112,
103,未保留原寢,0110828,十三宿舍,112,
103,未保留原寢,0010777,十三宿舍,202,
103,保留原寢,0010790,十三宿舍,202,
103,保留原寢,0010791,十三宿舍,202,
103,保留原寢,0010851,十三宿舍,202,
103,保留原寢,0113207,十三宿舍,203,
103,保留原寢,0113208,十三宿舍,203,
103,保留原寢,0113222,十三宿舍,203,
103,保留原寢,0113248,十三宿舍,203,
103,保留原寢,0113225,十三宿舍,204,
103,保留原寢,0113228,十三宿舍,204,
103,保留原寢,0113235,十三宿舍,204,
103,未保留原寢,0113239,十三宿舍,204,
103,保留原寢,0013301,十三宿舍,209,
103,保留原寢,0013309,十三宿舍,209,
103,保留原寢,0013346,十三宿舍,209,
103,未保留原寢,9914110,十三宿舍,209,
103,保留原寢,0111106,十三宿舍,210,
103,保留原寢,0111549,十三宿舍,210,
103,保留原寢,0111555,十三宿舍,210,
103,保留原寢,0111556,十三宿舍,210,
103,保留原寢,0110847,十三宿舍,212,
103,保留原寢,0110853,十三宿舍,212,
103,未保留原寢,0110890,十三宿舍,212,
103,未保留原寢,0111532,十三宿舍,212,
103,保留原寢,0010705,十三宿舍,214,
103,保留原寢,0010708,十三宿舍,214,
103,保留原寢,0010724,十三宿舍,214,
103,保留原寢,0010779,十三宿舍,214,
103,保留原寢,0013206,十三宿舍,218,
103,未保留原寢,0013208,十三宿舍,218,
103,保留原寢,0013220,十三宿舍,218,
103,保留原寢,0013250,十三宿舍,218,
103,保留原寢,0010114,十三宿舍,219,
103,保留原寢,0010121,十三宿舍,219,
103,保留原寢,0010130,十三宿舍,219,
103,保留原寢,0010175,十三宿舍,219,
103,保留原寢,0013302,十三宿舍,220,
103,保留原寢,0013325,十三宿舍,220,
103,保留原寢,0013328,十三宿舍,220,
103,未保留原寢,0013354,十三宿舍,220,
103,未保留原寢,0013201,十三宿舍,225,
103,保留原寢,0013233,十三宿舍,225,
103,未保留原寢,0013237,十三宿舍,225,
103,保留原寢,0013243,十三宿舍,225,
103,保留原寢,0110112,十三宿舍,226,
103,保留原寢,0110140,十三宿舍,226,
103,未保留原寢,0110158,十三宿舍,226,
103,未保留原寢,0110186,十三宿舍,226,
103,保留原寢,0011007,十三宿舍,302,
103,保留原寢,0011064,十三宿舍,302,
103,保留原寢,0011068,十三宿舍,302,
103,未保留原寢,0011112,十三宿舍,302,
103,保留原寢,0110702,十三宿舍,303,
103,保留原寢,0110722,十三宿舍,303,
103,保留原寢,0110723,十三宿舍,303,
103,保留原寢,0110827,十三宿舍,303,
103,保留原寢,0010151,十三宿舍,304,
103,保留原寢,0010157,十三宿舍,304,
103,未保留原寢,0010164,十三宿舍,304,
103,保留原寢,0010167,十三宿舍,304,
103,保留原寢,0116053,十三宿舍,306,
103,保留原寢,0116203,十三宿舍,306,
103,保留原寢,0116322,十三宿舍,306,
103,保留原寢,0116327,十三宿舍,306,
103,保留原寢,0016057,十三宿舍,307,
103,保留原寢,0016069,十三宿舍,307,
103,保留原寢,0016099,十三宿舍,307,
103,保留原寢,0016240,十三宿舍,307,
103,保留原寢,0113304,十三宿舍,308,
103,保留原寢,0113315,十三宿舍,308,
103,保留原寢,0113336,十三宿舍,308,
103,未保留原寢,0113354,十三宿舍,308,
103,未保留原寢,0010122,十三宿舍,314,
103,保留原寢,0010144,十三宿舍,314,
103,未保留原寢,0010152,十三宿舍,314,
103,保留原寢,0010188,十三宿舍,314,
103,保留原寢,0010105,十三宿舍,315,
103,保留原寢,0010106,十三宿舍,315,
103,未保留原寢,0010158,十三宿舍,315,
103,未保留原寢,0010172,十三宿舍,315,
103,保留原寢,0016029,十三宿舍,316,
103,保留原寢,0016225,十三宿舍,316,
103,保留原寢,0016243,十三宿舍,316,
103,保留原寢,0016303,十三宿舍,316,
103,未保留原寢,0116001,十三宿舍,317,
103,保留原寢,0116011,十三宿舍,317,
103,保留原寢,0116013,十三宿舍,317,
103,保留原寢,0116245,十三宿舍,317,
103,保留原寢,0011033,十三宿舍,318,
103,保留原寢,0011039,十三宿舍,318,
103,保留原寢,0011062,十三宿舍,318,
103,未保留原寢,0012229,十三宿舍,318,
103,未保留原寢,0010002,十三宿舍,319,
103,保留原寢,0010021,十三宿舍,319,
103,保留原寢,0010024,十三宿舍,319,
103,保留原寢,0010026,十三宿舍,319,
103,保留原寢,0110720,十三宿舍,321,
103,保留原寢,0110772,十三宿舍,321,
103,保留原寢,0110815,十三宿舍,321,
103,保留原寢,0110842,十三宿舍,321,
103,保留原寢,0010104,十三宿舍,323,
103,未保留原寢,0010129,十三宿舍,323,
103,保留原寢,0010140,十三宿舍,323,
103,保留原寢,0010170,十三宿舍,323,
103,保留原寢,0012022,十三宿舍,326,
103,保留原寢,0012115,十三宿舍,326,
103,未保留原寢,0012120,十三宿舍,326,
103,保留原寢,0012125,十三宿舍,326,
103,保留原寢,0010745,十三宿舍,401,
103,保留原寢,0010792,十三宿舍,401,
103,保留原寢,0010825,十三宿舍,401,
103,保留原寢,0010834,十三宿舍,401,
103,保留原寢,0110734,十三宿舍,402,
103,保留原寢,0110812,十三宿舍,402,
103,保留原寢,0110818,十三宿舍,402,
103,保留原寢,0110836,十三宿舍,402,
103,保留原寢,0012539,十三宿舍,404,
103,未保留原寢,0013107,十三宿舍,404,
103,保留原寢,0013141,十三宿舍,404,
103,保留原寢,0013238,十三宿舍,404,
103,保留原寢,0116052,十三宿舍,405,
103,保留原寢,0116064,十三宿舍,405,
103,保留原寢,0116205,十三宿舍,405,
103,保留原寢,9931031,十三宿舍,405,
103,保留原寢,0010722,十三宿舍,408,
103,保留原寢,0010860,十三宿舍,408,
103,保留原寢,0010864,十三宿舍,408,
103,未保留原寢,9922054,十三宿舍,408,
103,保留原寢,0110755,十三宿舍,410,
103,保留原寢,0110771,十三宿舍,410,
103,保留原寢,0110823,十三宿舍,410,
103,未保留原寢,0110869,十三宿舍,410,
103,保留原寢,0110707,十三宿舍,411,
103,保留原寢,0110783,十三宿舍,411,
103,保留原寢,0110859,十三宿舍,411,
103,保留原寢,0111223,十三宿舍,411,
103,保留原寢,0010709,十三宿舍,412,
103,保留原寢,0010785,十三宿舍,412,
103,保留原寢,0010789,十三宿舍,412,
103,保留原寢,0010802,十三宿舍,412,
103,保留原寢,0111002,十三宿舍,413,
103,保留原寢,0111038,十三宿舍,413,
103,保留原寢,0111075,十三宿舍,413,
103,保留原寢,0111082,十三宿舍,413,
103,保留原寢,0010115,十三宿舍,414,
103,保留原寢,0010156,十三宿舍,414,
103,保留原寢,0010159,十三宿舍,414,
103,保留原寢,0010162,十三宿舍,414,
103,保留原寢,0010717,十三宿舍,416,
103,未保留原寢,0010780,十三宿舍,416,
103,保留原寢,0010861,十三宿舍,416,
103,未保留原寢,9916013,十三宿舍,416,
103,保留原寢,0010733,十三宿舍,417,
103,保留原寢,0010751,十三宿舍,417,
103,未保留原寢,0010753,十三宿舍,417,
103,保留原寢,0010797,十三宿舍,417,
103,保留原寢,0011264,十三宿舍,418,
103,未保留原寢,0012247,十三宿舍,418,
103,保留原寢,0016016,十三宿舍,418,
103,保留原寢,0016039,十三宿舍,418,
103,保留原寢,0012020,十三宿舍,420,
103,保留原寢,0012025,十三宿舍,420,
103,保留原寢,0012102,十三宿舍,420,
103,保留原寢,0012108,十三宿舍,420,
103,保留原寢,0012021,十三宿舍,421,
103,保留原寢,0012030,十三宿舍,421,
103,保留原寢,0012111,十三宿舍,421,
103,保留原寢,0012123,十三宿舍,421,
103,保留原寢,0010706,十三宿舍,422,
103,保留原寢,0010732,十三宿舍,422,
103,未保留原寢,0010749,十三宿舍,422,
103,未保留原寢,0010847,十三宿舍,422,
103,保留原寢,0011228,十三宿舍,502,
103,保留原寢,0012218,十三宿舍,502,
103,保留原寢,0012502,十三宿舍,502,
103,保留原寢,0012550,十三宿舍,502,
103,未保留原寢,0110123,十三宿舍,507,
103,未保留原寢,0111277,十三宿舍,507,
103,保留原寢,0113402,十三宿舍,507,
103,保留原寢,0113414,十三宿舍,507,
103,保留原寢,0011017,十三宿舍,509,
103,保留原寢,0011030,十三宿舍,509,
103,未保留原寢,0011057,十三宿舍,509,
103,未保留原寢,0211091,十三宿舍,509,
103,保留原寢,0111506,十三宿舍,510,
103,保留原寢,0111524,十三宿舍,510,
103,保留原寢,0111546,十三宿舍,510,
103,保留原寢,0111554,十三宿舍,510,
103,未保留原寢,0010521,十三宿舍,511,
103,保留原寢,0010844,十三宿舍,511,
103,保留原寢,0110128,十三宿舍,511,
103,未保留原寢,0110868,十三宿舍,511,
103,保留原寢,0013426,十三宿舍,512,
103,保留原寢,0013427,十三宿舍,512,
103,保留原寢,0013428,十三宿舍,512,
103,未保留原寢,0016070,十三宿舍,512,
103,保留原寢,0013431,十三宿舍,513,
103,保留原寢,0113427,十三宿舍,513,
103,未保留原寢,0113431,十三宿舍,513,
103,未保留原寢,0213423,十三宿舍,513,
103,保留原寢,0116012,十三宿舍,518,
103,保留原寢,0116039,十三宿舍,518,
103,保留原寢,0116238,十三宿舍,518,
103,保留原寢,0116302,十三宿舍,518,
103,保留原寢,0116046,十三宿舍,519,
103,保留原寢,0116089,十三宿舍,519,
103,保留原寢,0116236,十三宿舍,519,
103,保留原寢,0116240,十三宿舍,519,
103,保留原寢,0110753,十三宿舍,520,
103,保留原寢,0110769,十三宿舍,520,
103,未保留原寢,0110843,十三宿舍,520,
103,保留原寢,0111065,十三宿舍,520,
103,保留原寢,0113226,十三宿舍,521,
103,保留原寢,0113231,十三宿舍,521,
103,保留原寢,0113237,十三宿舍,521,
103,保留原寢,0113243,十三宿舍,521,
103,保留原寢,0016044,十三宿舍,522,
103,未保留原寢,0016045,十三宿舍,522,
103,保留原寢,0016050,十三宿舍,522,
103,保留原寢,0016332,十三宿舍,522,
103,保留原寢,0113127,十三宿舍,523,
103,保留原寢,0113135,十三宿舍,523,
103,保留原寢,0113141,十三宿舍,523,
103,保留原寢,0113150,十三宿舍,523,
103,保留原寢,0113126,十三宿舍,524,
103,保留原寢,0113134,十三宿舍,524,
103,保留原寢,0113139,十三宿舍,524,
103,未保留原寢,0213120,十三宿舍,524,
103,保留原寢,0010704,十三宿舍,601,
103,保留原寢,0010761,十三宿舍,601,
103,保留原寢,0010854,十三宿舍,601,
103,未保留原寢,0010878,十三宿舍,601,
103,保留原寢,0110110,十三宿舍,604,
103,保留原寢,0110126,十三宿舍,604,
103,保留原寢,0110179,十三宿舍,604,
103,未保留原寢,0110191,十三宿舍,604,
103,未保留原寢,0110107,十三宿舍,605,
103,保留原寢,0110117,十三宿舍,605,
103,保留原寢,0117049,十三宿舍,605,
103,未保留原寢,0210157,十三宿舍,605,
103,未保留原寢,0010124,十三宿舍,607,
103,保留原寢,0110171,十三宿舍,607,
103,保留原寢,0110773,十三宿舍,607,
103,保留原寢,0112137,十三宿舍,607,
103,未保留原寢,0010805,十三宿舍,608,
103,保留原寢,0110102,十三宿舍,608,
103,保留原寢,0110177,十三宿舍,608,
103,保留原寢,0110185,十三宿舍,608,
103,保留原寢,0111523,十三宿舍,609,
103,保留原寢,0111526,十三宿舍,609,
103,保留原寢,0111533,十三宿舍,609,
103,保留原寢,0111536,十三宿舍,609,
103,保留原寢,0011008,十三宿舍,610,
103,保留原寢,0011009,十三宿舍,610,
103,保留原寢,0011075,十三宿舍,610,
103,未保留原寢,0016027,十三宿舍,610,
103,保留原寢,0011021,十三宿舍,611,
103,保留原寢,0011023,十三宿舍,611,
103,保留原寢,0011027,十三宿舍,611,
103,保留原寢,0011083,十三宿舍,611,
103,保留原寢,0111508,十三宿舍,612,
103,保留原寢,0111510,十三宿舍,612,
103,保留原寢,0111535,十三宿舍,612,
103,保留原寢,0111553,十三宿舍,612,
103,保留原寢,0016059,十三宿舍,614,
103,保留原寢,0016067,十三宿舍,614,
103,未保留原寢,0016236,十三宿舍,614,
103,保留原寢,0016324,十三宿舍,614,
103,保留原寢,0012005,十三宿舍,615,
103,未保留原寢,0012024,十三宿舍,615,
103,保留原寢,0012126,十三宿舍,615,
103,保留原寢,0012133,十三宿舍,615,
103,保留原寢,0111605,十三宿舍,618,
103,保留原寢,0111610,十三宿舍,618,
103,保留原寢,0111616,十三宿舍,618,
103,未保留原寢,9908018,十三宿舍,618,
103,未保留原寢,0111609,十三宿舍,619,
103,保留原寢,0111615,十三宿舍,619,
103,保留原寢,0111618,十三宿舍,619,
103,保留原寢,0111620,十三宿舍,619,
103,保留原寢,0111028,十三宿舍,620,
103,保留原寢,0111068,十三宿舍,620,
103,保留原寢,0111071,十三宿舍,620,
103,保留原寢,0111076,十三宿舍,620,
103,未保留原寢,0111008,十三宿舍,621,
103,保留原寢,0111015,十三宿舍,621,
103,未保留原寢,0111090,十三宿舍,621,
103,保留原寢,0111100,十三宿舍,621,
103,保留原寢,0010718,十三宿舍,623,
103,保留原寢,0010820,十三宿舍,623,
103,未保留原寢,0010832,十三宿舍,623,
103,未保留原寢,0110761,十三宿舍,623,
103,保留原寢,0010757,十三宿舍,624,
103,保留原寢,0010758,十三宿舍,624,
103,保留原寢,0010760,十三宿舍,624,
103,未保留原寢,0213240,十三宿舍,624,
103,保留原寢,0010875,十三宿舍,625,
103,保留原寢,0011298,十三宿舍,625,
103,保留原寢,0016247,十三宿舍,625,
103,保留原寢,0016337,十三宿舍,625,
103,保留原寢,0110873,十三宿舍,626,
103,保留原寢,0110878,十三宿舍,626,
103,保留原寢,0113363,十三宿舍,626,
103,保留原寢,0116340,十三宿舍,626,
103,保留原寢,0011055,十三宿舍,702,
103,保留原寢,0011069,十三宿舍,702,
103,未保留原寢,0011072,十三宿舍,702,
103,保留原寢,0011098,十三宿舍,702,
103,保留原寢,0010112,十三宿舍,705,
103,保留原寢,0010139,十三宿舍,705,
103,保留原寢,0010153,十三宿舍,705,
103,未保留原寢,0011093,十三宿舍,705,
103,保留原寢,0010001,十三宿舍,706,
103,保留原寢,0010019,十三宿舍,706,
103,未保留原寢,0010193,十三宿舍,706,
103,保留原寢,0015348,十三宿舍,706,
103,保留原寢,0110733,十三宿舍,707,
103,保留原寢,0110792,十三宿舍,707,
103,保留原寢,0110801,十三宿舍,707,
103,保留原寢,0110835,十三宿舍,707,
103,保留原寢,0010747,十三宿舍,708,
103,保留原寢,0010788,十三宿舍,708,
103,保留原寢,0110787,十三宿舍,708,
103,未保留原寢,0111031,十三宿舍,708,
103,保留原寢,0110111,十三宿舍,709,
103,保留原寢,0110122,十三宿舍,709,
103,保留原寢,0110156,十三宿舍,709,
103,保留原寢,0110170,十三宿舍,709,
103,保留原寢,0010101,十三宿舍,710,
103,保留原寢,0010723,十三宿舍,710,
103,保留原寢,0010852,十三宿舍,710,
103,保留原寢,0016311,十三宿舍,710,
103,保留原寢,0010713,十三宿舍,711,
103,保留原寢,0016028,十三宿舍,711,
103,未保留原寢,0016034,十三宿舍,711,
103,保留原寢,0016242,十三宿舍,711,
103,保留原寢,0111007,十三宿舍,712,
103,保留原寢,0111019,十三宿舍,712,
103,保留原寢,0111049,十三宿舍,712,
103,保留原寢,0111063,十三宿舍,712,
103,保留原寢,0011517,十三宿舍,713,
103,保留原寢,0011547,十三宿舍,713,
103,保留原寢,0011548,十三宿舍,713,
103,未保留原寢,0012209,十三宿舍,713,
103,保留原寢,0011509,十三宿舍,714,
103,保留原寢,0011515,十三宿舍,714,
