學年度,階段,學號,宿舍,房號,是否確認
100,未保留原寢,9833007,九宿舍,220,
100,保留原寢,9833008,九宿舍,220,
100,保留原寢,9833010,九宿舍,220,
100,保留原寢,9833025,九宿舍,220,
100,保留原寢,9822007,九宿舍,221,
100,保留原寢,9822008,九宿舍,221,
100,未保留原寢,9822020,九宿舍,221,
100,保留原寢,9822032,九宿舍,221,
100,保留原寢,9824005,九宿舍,222,
100,保留原寢,9824013,九宿舍,222,
100,保留原寢,9824015,九宿舍,222,
100,保留原寢,9824024,九宿舍,222,
100,未保留原寢,9816054,九宿舍,228,
100,保留原寢,9822025,九宿舍,228,
100,保留原寢,9822035,九宿舍,228,
100,保留原寢,9822049,九宿舍,228,
100,未保留原寢,9722017,九宿舍,230,
100,保留原寢,9822014,九宿舍,230,
100,保留原寢,9822031,九宿舍,230,
100,保留原寢,9822033,九宿舍,230,
100,未保留原寢,9724004,九宿舍,231,
100,保留原寢,9724014,九宿舍,231,
100,保留原寢,9724023,九宿舍,231,
100,保留原寢,9724026,九宿舍,231,
100,保留原寢,9816005,九宿舍,232,
100,保留原寢,9816058,九宿舍,232,
100,保留原寢,9816071,九宿舍,232,
100,保留原寢,9816111,九宿舍,232,
100,保留原寢,9821015,九宿舍,233,
100,保留原寢,9824021,九宿舍,233,
100,保留原寢,9824029,九宿舍,233,
100,保留原寢,9824037,九宿舍,233,
100,未保留原寢,9725024,九宿舍,301,
100,保留原寢,9725039,九宿舍,301,
100,保留原寢,9725052,九宿舍,301,
100,保留原寢,9725056,九宿舍,301,
100,保留原寢,9824003,九宿舍,302,
100,保留原寢,9824022,九宿舍,302,
100,保留原寢,9824023,九宿舍,302,
100,未保留原寢,9824040,九宿舍,302,
100,保留原寢,9825010,九宿舍,303,
100,保留原寢,9825012,九宿舍,303,
100,未保留原寢,9825037,九宿舍,303,
100,保留原寢,9825040,九宿舍,303,
100,保留原寢,9817152,九宿舍,304,
100,未保留原寢,9817163,九宿舍,304,
100,保留原寢,9817170,九宿舍,304,
100,保留原寢,9817257,九宿舍,304,
100,保留原寢,9716010,九宿舍,305,
100,保留原寢,9716031,九宿舍,305,
100,保留原寢,9716047,九宿舍,305,
100,保留原寢,9716056,九宿舍,305,
100,未保留原寢,9710010,九宿舍,306,
100,保留原寢,9717001,九宿舍,306,
100,保留原寢,9717012,九宿舍,306,
100,保留原寢,9717158,九宿舍,306,
100,保留原寢,9711031,九宿舍,311,
100,未保留原寢,9711058,九宿舍,311,
100,保留原寢,9711088,九宿舍,311,
100,保留原寢,9711098,九宿舍,311,
100,保留原寢,9825002,九宿舍,312,
100,保留原寢,9825032,九宿舍,312,
100,未保留原寢,9825035,九宿舍,312,
100,未保留原寢,9825046,九宿舍,312,
100,保留原寢,9810002,九宿舍,313,
100,保留原寢,9810009,九宿舍,313,
100,保留原寢,9810010,九宿舍,313,
100,保留原寢,9810027,九宿舍,313,
100,保留原寢,9816012,九宿舍,314,未確認申請
100,保留原寢,9816033,九宿舍,314,
100,保留原寢,9816100,九宿舍,314,
100,保留原寢,9816107,九宿舍,314,
100,未保留原寢,9714076,九宿舍,316,
100,保留原寢,9817127,九宿舍,316,
100,保留原寢,9817242,九宿舍,316,
100,保留原寢,9817266,九宿舍,316,
100,未保留原寢,9733004,九宿舍,317,
100,保留原寢,9817052,九宿舍,317,
100,保留原寢,9817056,九宿舍,317,
100,未保留原寢,9817187,九宿舍,317,
100,保留原寢,9725006,九宿舍,320,
100,保留原寢,9725009,九宿舍,320,
100,未保留原寢,9725034,九宿舍,320,
100,未保留原寢,9817123,九宿舍,320,
100,保留原寢,9816008,九宿舍,322,
100,保留原寢,9816040,九宿舍,322,
100,保留原寢,9816072,九宿舍,322,
100,保留原寢,9816093,九宿舍,322,
100,保留原寢,9816025,九宿舍,323,
100,保留原寢,9816041,九宿舍,323,
100,保留原寢,9816065,九宿舍,323,
100,保留原寢,9816087,九宿舍,323,
100,保留原寢,9817032,九宿舍,324,
100,未保留原寢,9817129,九宿舍,324,
100,保留原寢,9817138,九宿舍,324,
100,保留原寢,9817261,九宿舍,324,
100,保留原寢,9712005,九宿舍,326,
100,未保留原寢,9712050,九宿舍,326,
100,保留原寢,9712073,九宿舍,326,
100,保留原寢,9712086,九宿舍,326,
100,保留原寢,9728002,九宿舍,327,
100,未保留原寢,9728020,九宿舍,327,
100,保留原寢,9728023,九宿舍,327,
100,未保留原寢,9825024,九宿舍,327,
100,保留原寢,9724005,九宿舍,328,
100,保留原寢,9724009,九宿舍,328,
100,保留原寢,9724024,九宿舍,328,
100,未保留原寢,9724029,九宿舍,328,
100,保留原寢,9718003,九宿舍,333,
100,保留原寢,9718016,九宿舍,333,
100,保留原寢,9718038,九宿舍,333,
100,保留原寢,9718051,九宿舍,333,
100,保留原寢,9854001,九宿舍,401,
100,保留原寢,9854014,九宿舍,401,
100,保留原寢,9854031,九宿舍,401,
100,保留原寢,9854034,九宿舍,401,
100,保留原寢,9817021,九宿舍,405,
100,保留原寢,9817048,九宿舍,405,
100,保留原寢,9817096,九宿舍,405,
100,保留原寢,9817128,九宿舍,405,
100,保留原寢,9716012,九宿舍,409,
100,保留原寢,9716027,九宿舍,409,
100,保留原寢,9716055,九宿舍,409,
100,保留原寢,9716092,九宿舍,409,
100,保留原寢,9823015,九宿舍,410,
100,保留原寢,9823046,九宿舍,410,
100,保留原寢,9823072,九宿舍,410,
100,保留原寢,9823084,九宿舍,410,
100,未保留原寢,9714103,九宿舍,413,
100,保留原寢,9822003,九宿舍,413,
100,保留原寢,9822005,九宿舍,413,
100,保留原寢,9822011,九宿舍,413,
100,保留原寢,9717016,九宿舍,416,
100,保留原寢,9717133,九宿舍,416,
100,保留原寢,9717244,九宿舍,416,
100,未保留原寢,9717262,九宿舍,416,
100,未保留原寢,9722012,九宿舍,417,
100,保留原寢,9722021,九宿舍,417,
100,保留原寢,9722023,九宿舍,417,
100,保留原寢,9722032,九宿舍,417,
100,保留原寢,9722006,九宿舍,420,
100,保留原寢,9722034,九宿舍,420,
100,保留原寢,9722042,九宿舍,420,
100,未保留原寢,9722052,九宿舍,420,
100,未保留原寢,9618015,九宿舍,422,
100,未保留原寢,9710002,九宿舍,422,
100,保留原寢,9824002,九宿舍,422,
100,保留原寢,9824010,九宿舍,422,
100,保留原寢,9816103,九宿舍,423,
100,保留原寢,9816109,九宿舍,423,
100,保留原寢,9817206,九宿舍,423,
100,保留原寢,9831053,九宿舍,423,
100,未保留原寢,9722001,九宿舍,424,
100,保留原寢,9722030,九宿舍,424,
100,未保留原寢,9722038,九宿舍,424,
100,保留原寢,9822021,九宿舍,424,
100,保留原寢,9816032,九宿舍,431,
100,保留原寢,9816104,九宿舍,431,
100,保留原寢,9816110,九宿舍,431,
100,未保留原寢,9825020,九宿舍,431,
100,保留原寢,9712023,九宿舍,432,
100,保留原寢,9712026,九宿舍,432,
100,保留原寢,9712031,九宿舍,432,
100,保留原寢,9712057,九宿舍,432,
100,保留原寢,9823113,九宿舍,433,
100,保留原寢,9823116,九宿舍,433,
100,保留原寢,9823125,九宿舍,433,
100,保留原寢,9823133,九宿舍,433,
100,保留原寢,9717129,十宿舍,110,未確認申請
100,保留原寢,9853024,十宿舍,110,未確認申請
100,保留原寢,9854024,十宿舍,110,未確認申請
100,保留原寢,9854035,十宿舍,110,
100,保留原寢,9918833,十宿舍,120,
100,保留原寢,9952801,十一宿舍,104,
100,保留原寢,9742801,十一宿舍,104,
100,保留原寢,9924801,十一宿舍,104,
100,保留原寢,9621811,十一宿舍,107,
100,保留原寢,9721522,十一宿舍,109,
100,保留原寢,9926503,十一宿舍,113,
100,未保留原寢,9926522,十一宿舍,113,
100,未保留原寢,9934535,十一宿舍,113,
100,保留原寢,9939513,十一宿舍,113,
100,保留原寢,9938508,十一宿舍,114,
100,保留原寢,9938510,十一宿舍,114,
100,保留原寢,9956502,十一宿舍,114,
100,未保留原寢,9956510,十一宿舍,114,
100,保留原寢,9821505,十一宿舍,118,
100,保留原寢,9818822,十一宿舍,119,
100,保留原寢,9733809,十一宿舍,204,
100,保留原寢,9759509,十一宿舍,205,
100,未保留原寢,9859506,十一宿舍,205,
100,保留原寢,9939505,十一宿舍,205,
100,未保留原寢,9959503,十一宿舍,205,
100,保留原寢,9955859,十一宿舍,207,
100,保留原寢,9911591,十一宿舍,211,
100,未保留原寢,9911592,十一宿舍,211,
100,未保留原寢,9911594,十一宿舍,211,
100,保留原寢,9911622,十一宿舍,211,
100,保留原寢,9816590,十一宿舍,213,
100,保留原寢,9534803,十一宿舍,217,
100,保留原寢,9712502,十一宿舍,221,
100,未保留原寢,9941521,十一宿舍,221,
100,保留原寢,9988503,十一宿舍,221,
100,保留原寢,9713609,十一宿舍,221,
100,保留原寢,9831803,十一宿舍,222,
100,保留原寢,9839803,十一宿舍,222,
100,保留原寢,9711616,十一宿舍,301,
100,保留原寢,9825806,十一宿舍,302,
100,保留原寢,9825811,十一宿舍,302,
100,保留原寢,9516802,十一宿舍,312,
100,保留原寢,9516570,十一宿舍,312,
100,保留原寢,9816810,十一宿舍,312,
100,保留原寢,9716816,十一宿舍,312,
100,保留原寢,9934805,十一宿舍,313,
100,保留原寢,9913809,十一宿舍,313,
100,保留原寢,9811823,十一宿舍,313,
100,保留原寢,9821807,十一宿舍,313,
100,保留原寢,9811810,十一宿舍,321,
100,保留原寢,9925528,十一宿舍,404,
100,保留原寢,9925537,十一宿舍,404,
100,保留原寢,9925570,十一宿舍,404,
100,保留原寢,9926510,十一宿舍,404,
100,保留原寢,9924510,十一宿舍,405,
100,保留原寢,9932501,十一宿舍,405,
100,保留原寢,9932502,十一宿舍,405,
100,保留原寢,9955529,十一宿舍,405,
100,未保留原寢,9921519,十一宿舍,407,
100,保留原寢,9921548,十一宿舍,407,
100,保留原寢,9948504,十一宿舍,407,
100,保留原寢,9988508,十一宿舍,407,
100,保留原寢,9931506,十一宿舍,408,
100,未保留原寢,9931515,十一宿舍,408,
100,保留原寢,9935505,十一宿舍,408,
100,保留原寢,9957550,十一宿舍,408,
100,未保留原寢,9855638,十一宿舍,409,
100,保留原寢,9922523,十一宿舍,409,
100,保留原寢,9945515,十一宿舍,409,
100,保留原寢,9952508,十一宿舍,409,
100,保留原寢,9655848,十一宿舍,412,
100,未保留原寢,9845501,十一宿舍,414,
100,未保留原寢,9845507,十一宿舍,414,
100,保留原寢,9911520,十一宿舍,414,
100,保留原寢,9924518,十一宿舍,414,
100,未保留原寢,9914531,十一宿舍,420,
100,保留原寢,9921503,十一宿舍,420,
100,保留原寢,9921555,十一宿舍,420,
100,保留原寢,9956518,十一宿舍,420,
100,保留原寢,9915501,十一宿舍,421,
100,未保留原寢,9921512,十一宿舍,421,
100,保留原寢,9933508,十一宿舍,421,
100,未保留原寢,9955551,十一宿舍,421,
100,保留原寢,9932801,十一宿舍,422,
100,保留原寢,9925802,十一宿舍,422,
100,保留原寢,9922511,十一宿舍,501,
100,保留原寢,9925554,十一宿舍,501,
100,保留原寢,9939521,十一宿舍,501,
100,保留原寢,9939528,十一宿舍,501,
100,保留原寢,9888503,十一宿舍,502,
100,未保留原寢,9938520,十一宿舍,502,
100,保留原寢,9955536,十一宿舍,502,
100,保留原寢,9957525,十一宿舍,502,
100,保留原寢,9912544,十一宿舍,505,
100,未保留原寢,9913514,十一宿舍,505,
100,未保留原寢,9913515,十一宿舍,505,
100,保留原寢,9913570,十一宿舍,505,
100,未保留原寢,9911604,十一宿舍,508,
100,未保留原寢,9912506,十一宿舍,508,
100,保留原寢,9959501,十一宿舍,508,
100,保留原寢,9988516,十一宿舍,508,
100,保留原寢,9937505,十一宿舍,510,
100,未保留原寢,9939507,十一宿舍,510,
100,保留原寢,9939515,十一宿舍,510,
100,保留原寢,9957507,十一宿舍,510,
100,未保留原寢,9911528,十一宿舍,511,
100,保留原寢,9918517,十一宿舍,511,
100,保留原寢,9918527,十一宿舍,511,
100,未保留原寢,9918552,十一宿舍,511,
100,保留原寢,9848504,十一宿舍,512,
100,保留原寢,9911669,十一宿舍,512,
100,保留原寢,9931512,十一宿舍,512,
100,未保留原寢,9990503,十一宿舍,512,
100,保留原寢,9934503,十一宿舍,513,
100,保留原寢,9934504,十一宿舍,513,
100,未保留原寢,9934516,十一宿舍,513,
100,未保留原寢,9934519,十一宿舍,513,
100,保留原寢,9941516,十一宿舍,516,
100,未保留原寢,9941520,十一宿舍,516,
100,未保留原寢,9955511,十一宿舍,516,
100,保留原寢,9957522,十一宿舍,516,
100,未保留原寢,9901503,十一宿舍,520,
100,未保留原寢,9914535,十一宿舍,520,
100,保留原寢,9916529,十一宿舍,520,
100,保留原寢,9918533,十一宿舍,520,
100,未保留原寢,9846503,十一宿舍,521,
100,未保留原寢,9925523,十一宿舍,521,
100,保留原寢,9925548,十一宿舍,521,
100,保留原寢,9946501,十一宿舍,521,
100,未保留原寢,9713023,十三宿舍,101,
100,保留原寢,9713039,十三宿舍,101,
100,保留原寢,9713040,十三宿舍,101,
100,未保留原寢,9721025,十三宿舍,101,
100,未保留原寢,9816062,十三宿舍,103,
100,保留原寢,9817124,十三宿舍,103,
100,未保留原寢,9817168,十三宿舍,103,
100,保留原寢,9817246,十三宿舍,103,
100,保留原寢,9817095,十三宿舍,104,
100,保留原寢,9822056,十三宿舍,104,
100,保留原寢,9823182,十三宿舍,104,
100,保留原寢,9823183,十三宿舍,104,
100,保留原寢,9808004,十三宿舍,105,
100,未保留原寢,9808016,十三宿舍,105,
100,保留原寢,9823011,十三宿舍,105,
100,保留原寢,9823130,十三宿舍,105,
100,未保留原寢,9717009,十三宿舍,106,
100,未保留原寢,9717026,十三宿舍,106,
100,保留原寢,9717085,十三宿舍,106,
100,保留原寢,9717148,十三宿舍,106,
100,保留原寢,9711069,十三宿舍,111,
100,保留原寢,9711099,十三宿舍,111,
100,保留原寢,9716093,十三宿舍,111,
100,未保留原寢,9818031,十三宿舍,111,
100,保留原寢,9833003,十三宿舍,113,
100,保留原寢,9833029,十三宿舍,113,
100,保留原寢,9833055,十三宿舍,113,
100,未保留原寢,9833063,十三宿舍,113,
100,保留原寢,9712078,十三宿舍,201,
100,未保留原寢,9718014,十三宿舍,201,
100,未保留原寢,9817165,十三宿舍,201,
100,保留原寢,9832003,十三宿舍,201,
100,保留原寢,9814031,十三宿舍,202,
100,保留原寢,9814049,十三宿舍,202,
100,保留原寢,9814050,十三宿舍,202,
100,保留原寢,9814064,十三宿舍,202,
100,未保留原寢,9711102,十三宿舍,203,
100,保留原寢,9811051,十三宿舍,203,
100,保留原寢,9816004,十三宿舍,203,
100,保留原寢,9816097,十三宿舍,203,
100,保留原寢,9744001,十三宿舍,207,
100,未保留原寢,9744003,十三宿舍,207,
100,保留原寢,9744022,十三宿舍,207,
100,保留原寢,9744031,十三宿舍,207,
100,保留原寢,9814002,十三宿舍,209,
100,未保留原寢,9814024,十三宿舍,209,
100,保留原寢,9814070,十三宿舍,209,
100,未保留原寢,9814071,十三宿舍,209,
100,未保留原寢,9713053,十三宿舍,210,
100,未保留原寢,9714074,十三宿舍,210,
100,保留原寢,9814047,十三宿舍,210,
100,保留原寢,9814082,十三宿舍,210,
100,保留原寢,9824009,十三宿舍,212,
100,保留原寢,9824014,十三宿舍,212,
100,保留原寢,9824031,十三宿舍,212,
100,未保留原寢,9917101,十三宿舍,212,
100,未保留原寢,9808006,十三宿舍,214,
100,未保留原寢,9808007,十三宿舍,214,
100,保留原寢,9808013,十三宿舍,214,
100,保留原寢,9716008,十三宿舍,223,
100,未保留原寢,9716051,十三宿舍,223,
100,保留原寢,9716052,十三宿舍,223,
100,保留原寢,9716075,十三宿舍,223,
100,保留原寢,9721006,十三宿舍,225,
100,保留原寢,9721045,十三宿舍,225,
100,保留原寢,9721104,十三宿舍,225,
100,未保留原寢,9721111,十三宿舍,225,
100,保留原寢,9710014,十三宿舍,302,
100,保留原寢,9710015,十三宿舍,302,
100,保留原寢,9710028,十三宿舍,302,
100,未保留原寢,9710030,十三宿舍,302,
100,保留原寢,9814021,十三宿舍,303,
100,保留原寢,9814057,十三宿舍,303,
100,未保留原寢,9833023,十三宿舍,303,
100,未保留原寢,9833031,十三宿舍,303,
100,保留原寢,9717032,十三宿舍,304,
100,保留原寢,9717044,十三宿舍,304,
100,保留原寢,9717149,十三宿舍,304,
100,未保留原寢,9733013,十三宿舍,304,
100,未保留原寢,9710012,十三宿舍,307,
100,保留原寢,9710013,十三宿舍,307,
100,未保留原寢,9710018,十三宿舍,307,
100,保留原寢,9710024,十三宿舍,307,
100,保留原寢,9710007,十三宿舍,310,
100,保留原寢,9710011,十三宿舍,310,
100,保留原寢,9710020,十三宿舍,310,
100,保留原寢,9710025,十三宿舍,310,
100,未保留原寢,9713087,十三宿舍,314,
100,保留原寢,9817011,十三宿舍,314,
100,保留原寢,9817025,十三宿舍,314,
100,未保留原寢,9833001,十三宿舍,314,
100,保留原寢,9823068,十三宿舍,315,
100,保留原寢,9823082,十三宿舍,315,
100,保留原寢,9823126,十三宿舍,315,
100,保留原寢,9823177,十三宿舍,315,
100,保留原寢,9823026,十三宿舍,317,
100,保留原寢,9823034,十三宿舍,317,
100,保留原寢,9823138,十三宿舍,317,
100,保留原寢,9823174,十三宿舍,317,
100,保留原寢,9713090,十三宿舍,318,
100,保留原寢,9721135,十三宿舍,318,
100,未保留原寢,9722035,十三宿舍,318,
100,未保留原寢,9731052,十三宿舍,318,
100,未保留原寢,9816096,十三宿舍,319,
100,未保留原寢,9817001,十三宿舍,319,
100,保留原寢,9817087,十三宿舍,319,
100,未保留原寢,9732042,十三宿舍,320,
100,保留原寢,9732047,十三宿舍,320,
100,保留原寢,9732050,十三宿舍,320,
100,保留原寢,9732057,十三宿舍,320,
100,未保留原寢,9714018,十三宿舍,322,
100,未保留原寢,9714022,十三宿舍,322,
100,保留原寢,9714043,十三宿舍,322,
100,保留原寢,9714053,十三宿舍,322,
100,保留原寢,9718030,十三宿舍,326,
100,保留原寢,9718031,十三宿舍,326,
100,保留原寢,9718041,十三宿舍,326,
100,保留原寢,9814063,十三宿舍,326,
100,未保留原寢,9732004,十三宿舍,401,
100,保留原寢,9732007,十三宿舍,401,
100,未保留原寢,9732041,十三宿舍,401,
100,保留原寢,9732053,十三宿舍,401,
100,保留原寢,9717018,十三宿舍,402,
100,保留原寢,9717095,十三宿舍,402,
100,保留原寢,9717250,十三宿舍,402,
100,保留原寢,9717266,十三宿舍,402,
100,保留原寢,9717038,十三宿舍,404,
100,保留原寢,9717057,十三宿舍,404,
100,保留原寢,9717147,十三宿舍,404,
100,保留原寢,9717245,十三宿舍,404,
100,保留原寢,9717246,十三宿舍,405,
100,未保留原寢,9717253,十三宿舍,405,
100,保留原寢,9717258,十三宿舍,405,
100,未保留原寢,9732034,十三宿舍,405,
100,保留原寢,9708006,十三宿舍,409,
100,未保留原寢,9717033,十三宿舍,409,
100,保留原寢,9731014,十三宿舍,409,
100,保留原寢,9731055,十三宿舍,409,
100,保留原寢,9831020,十三宿舍,410,
100,保留原寢,9831031,十三宿舍,410,
100,保留原寢,9831032,十三宿舍,410,
100,保留原寢,9831048,十三宿舍,410,
100,保留原寢,9717019,十三宿舍,411,
100,保留原寢,9717061,十三宿舍,411,
100,保留原寢,9717145,十三宿舍,411,
100,未保留原寢,9717159,十三宿舍,411,
100,保留原寢,9823023,十三宿舍,413,
100,未保留原寢,9823115,十三宿舍,413,
100,保留原寢,9823159,十三宿舍,413,
100,保留原寢,9823189,十三宿舍,413,
100,保留原寢,9732029,十三宿舍,416,
100,保留原寢,9732036,十三宿舍,416,
100,保留原寢,9733011,十三宿舍,416,
100,保留原寢,9733014,十三宿舍,416,
100,未保留原寢,9732010,十三宿舍,417,
100,保留原寢,9732022,十三宿舍,417,
100,保留原寢,9732033,十三宿舍,417,
100,未保留原寢,9732038,十三宿舍,417,
100,保留原寢,9717066,十三宿舍,418,
100,未保留原寢,9717135,十三宿舍,418,
100,未保留原寢,9717138,十三宿舍,418,
100,保留原寢,9717188,十三宿舍,418,
100,保留原寢,9717004,十三宿舍,419,
100,保留原寢,9717024,十三宿舍,419,
100,未保留原寢,9717073,十三宿舍,419,
100,保留原寢,9717092,十三宿舍,419,
100,保留原寢,9717036,十三宿舍,420,
100,保留原寢,9717176,十三宿舍,420,
100,保留原寢,9717180,十三宿舍,420,
100,保留原寢,9717252,十三宿舍,420,
100,未保留原寢,9828001,十三宿舍,421,
100,保留原寢,9854005,十三宿舍,421,
100,保留原寢,9854037,十三宿舍,421,
100,保留原寢,9854040,十三宿舍,421,
100,保留原寢,9717011,十三宿舍,422,
100,未保留原寢,9717065,十三宿舍,422,
100,保留原寢,9717081,十三宿舍,422,
100,保留原寢,9717142,十三宿舍,422,
100,保留原寢,9517068,十三宿舍,501,
100,未保留原寢,9724002,十三宿舍,501,
100,保留原寢,9724019,十三宿舍,501,
100,保留原寢,9724033,十三宿舍,501,
100,保留原寢,9713091,十三宿舍,502,
100,保留原寢,9716104,十三宿舍,502,
100,保留原寢,9722054,十三宿舍,502,
100,保留原寢,9732054,十三宿舍,502,
100,保留原寢,9713015,十三宿舍,505,
100,保留原寢,9817019,十三宿舍,505,
100,未保留原寢,9917042,十三宿舍,505,
100,未保留原寢,9917072,十三宿舍,505,
100,保留原寢,9712095,十三宿舍,506,
100,保留原寢,9712096,十三宿舍,506,
100,保留原寢,9717096,十三宿舍,506,
100,保留原寢,9724035,十三宿舍,506,
100,保留原寢,9721026,十三宿舍,507,
100,保留原寢,9721039,十三宿舍,507,
100,保留原寢,9721127,十三宿舍,507,
100,保留原寢,9721130,十三宿舍,507,
100,未保留原寢,9721003,十三宿舍,508,
100,保留原寢,9721009,十三宿舍,508,
100,保留原寢,9721031,十三宿舍,508,
100,未保留原寢,9721037,十三宿舍,508,
100,保留原寢,9712092,十三宿舍,509,
100,未保留原寢,9713006,十三宿舍,509,
100,保留原寢,9713044,十三宿舍,509,
100,保留原寢,9713073,十三宿舍,509,
100,保留原寢,9823002,十三宿舍,511,
100,保留原寢,9823086,十三宿舍,511,
100,保留原寢,9823162,十三宿舍,511,
100,未保留原寢,9823170,十三宿舍,511,
100,保留原寢,9821018,十三宿舍,512,
100,保留原寢,9821038,十三宿舍,512,
100,未保留原寢,9821042,十三宿舍,512,
100,保留原寢,9821115,十三宿舍,512,
100,保留原寢,9821011,十三宿舍,513,
100,保留原寢,9821123,十三宿舍,513,
100,保留原寢,9821136,十三宿舍,513,
100,未保留原寢,9921023,十三宿舍,513,
100,未保留原寢,9816069,十三宿舍,518,
100,保留原寢,9832006,十三宿舍,518,
100,保留原寢,9832015,十三宿舍,518,
100,未保留原寢,9832035,十三宿舍,518,
100,保留原寢,9821031,十三宿舍,520,
100,保留原寢,9821120,十三宿舍,520,
100,保留原寢,9821146,十三宿舍,520,
100,未保留原寢,9953043,十三宿舍,520,
100,保留原寢,9821001,十三宿舍,521,
100,保留原寢,9821005,十三宿舍,521,
100,保留原寢,9821128,十三宿舍,521,
100,保留原寢,9821139,十三宿舍,521,
100,未保留原寢,9713022,十三宿舍,523,
100,未保留原寢,9823003,十三宿舍,523,
100,保留原寢,9823022,十三宿舍,523,
100,保留原寢,9823070,十三宿舍,523,
100,未保留原寢,9811004,十三宿舍,606,
100,保留原寢,9811023,十三宿舍,606,
100,未保留原寢,9811058,十三宿舍,606,
100,保留原寢,9811085,十三宿舍,606,
100,保留原寢,9713034,十三宿舍,609,
100,保留原寢,9713066,十三宿舍,609,
100,保留原寢,9713079,十三宿舍,609,
100,保留原寢,9713080,十三宿舍,609,
100,保留原寢,9711013,十三宿舍,610,
100,保留原寢,9711065,十三宿舍,610,
100,保留原寢,9711067,十三宿舍,610,
100,保留原寢,9711105,十三宿舍,610,
100,保留原寢,9811009,十三宿舍,612,
100,保留原寢,9811057,十三宿舍,612,
100,保留原寢,9811077,十三宿舍,612,
100,保留原寢,9853036,十三宿舍,612,
100,保留原寢,9711002,十三宿舍,613,
100,未保留原寢,9711006,十三宿舍,613,
100,保留原寢,9711083,十三宿舍,613,
100,未保留原寢,9711084,十三宿舍,613,
100,保留原寢,9713005,十三宿舍,614,
100,保留原寢,9713007,十三宿舍,614,
100,未保留原寢,9713014,十三宿舍,614,
100,未保留原寢,9713052,十三宿舍,614,
100,保留原寢,9713029,十三宿舍,615,
100,保留原寢,9713054,十三宿舍,615,
100,保留原寢,9713055,十三宿舍,615,
100,未保留原寢,9713081,十三宿舍,615,
100,未保留原寢,9711060,十三宿舍,616,
100,保留原寢,9711062,十三宿舍,616,
100,保留原寢,9711082,十三宿舍,616,
100,保留原寢,9711097,十三宿舍,616,
100,保留原寢,9811020,十三宿舍,618,
100,保留原寢,9811021,十三宿舍,618,
100,未保留原寢,9811048,十三宿舍,618,
100,保留原寢,9811079,十三宿舍,618,
100,未保留原寢,9713009,十三宿舍,619,
100,保留原寢,9713031,十三宿舍,619,
100,保留原寢,9713032,十三宿舍,619,
100,未保留原寢,9713064,十三宿舍,619,
100,保留原寢,9811005,十三宿舍,620,
100,保留原寢,9811022,十三宿舍,620,
100,保留原寢,9811037,十三宿舍,620,
100,保留原寢,9811072,十三宿舍,620,
100,保留原寢,9718005,十三宿舍,621,
100,保留原寢,9718009,十三宿舍,621,
100,保留原寢,9718010,十三宿舍,621,
100,未保留原寢,9718052,十三宿舍,621,
100,保留原寢,9711026,十三宿舍,622,
100,未保留原寢,9711051,十三宿舍,622,
100,保留原寢,9711073,十三宿舍,622,
100,未保留原寢,9711096,十三宿舍,622,
100,保留原寢,9711001,十三宿舍,624,
100,保留原寢,9711012,十三宿舍,624,
100,未保留原寢,9711066,十三宿舍,624,
100,保留原寢,9711104,十三宿舍,624,
100,保留原寢,9711053,十三宿舍,625,
100,保留原寢,9711071,十三宿舍,625,
100,保留原寢,9711076,十三宿舍,625,
100,保留原寢,9711078,十三宿舍,625,
100,保留原寢,9714037,十三宿舍,702,
100,未保留原寢,9714039,十三宿舍,702,
100,未保留原寢,9714096,十三宿舍,702,
100,保留原寢,9714100,十三宿舍,702,
100,未保留原寢,9714047,十三宿舍,703,
100,保留原寢,9733001,十三宿舍,703,
100,保留原寢,9733031,十三宿舍,703,
100,未保留原寢,9733039,十三宿舍,703,
100,保留原寢,9817203,十三宿舍,704,
100,未保留原寢,9823179,十三宿舍,704,
100,保留原寢,9824038,十三宿舍,704,
100,保留原寢,9832052,十三宿舍,704,
100,保留原寢,9817012,十三宿舍,705,
100,未保留原寢,9817072,十三宿舍,705,
100,保留原寢,9817078,十三宿舍,705,
100,保留原寢,9817097,十三宿舍,705,
100,保留原寢,9712016,十三宿舍,706,
100,保留原寢,9712022,十三宿舍,706,
100,保留原寢,9712032,十三宿舍,706,
100,未保留原寢,9712039,十三宿舍,706,
100,保留原寢,9713093,十三宿舍,707,
100,保留原寢,9717272,十三宿舍,707,
100,未保留原寢,9725038,十三宿舍,707,
100,未保留原寢,9711059,十三宿舍,709,
100,保留原寢,9716045,十三宿舍,709,
100,保留原寢,9753039,十三宿舍,709,
100,未保留原寢,9811092,十三宿舍,709,
100,保留原寢,9713011,十三宿舍,711,
100,保留原寢,9713013,十三宿舍,711,
100,保留原寢,9713062,十三宿舍,711,
100,未保留原寢,9713074,十三宿舍,711,
100,未保留原寢,9721116,十三宿舍,712,
100,保留原寢,9817082,十三宿舍,712,
100,未保留原寢,9817092,十三宿舍,712,
100,保留原寢,9817191,十三宿舍,712,
100,保留原寢,9710004,十三宿舍,714,
100,保留原寢,9710009,十三宿舍,714,
100,保留原寢,9710016,十三宿舍,714,
100,未保留原寢,9710023,十三宿舍,714,
100,保留原寢,9817205,十三宿舍,715,
100,保留原寢,9818054,十三宿舍,715,
100,保留原寢,9822057,十三宿舍,715,
100,保留原寢,9832051,十三宿舍,715,
100,未保留原寢,9811076,十三宿舍,716,
